seed,agent_id,age_group,age_range,is_elder,digital_access,family_assistance,segment,smartphone_access,coupon_awareness_probability,coupon_claim_probability,independent_ride_hailing,home_zone,work_status,medical_need_level
48,132,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
48,133,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
48,134,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
48,135,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
48,136,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,flexible_non_worker,
48,137,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
48,138,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
48,139,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
48,140,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
48,141,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z8,regular_worker,
48,142,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
48,143,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
48,144,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
48,145,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,flexible_non_worker,
48,146,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
48,147,60+,"[60, 99]",True,True,True,60+,True,,,,Z4,part_time_worker,low
48,148,60+,"[60, 99]",True,False,True,60+,False,,,,Z3,retired,standard
48,149,60+,"[60, 99]",True,False,False,60+,False,,,,Z7,retired,low
48,150,60+,"[60, 99]",True,True,True,60+,True,,,,Z4,retired,standard
48,151,60+,"[60, 99]",True,False,False,60+,True,,,,Z1,retired,standard
48,152,60+,"[60, 99]",True,True,True,60+,True,,,,Z4,retired,standard
48,153,60+,"[60, 99]",True,False,False,60+,True,,,,Z7,retired,standard
48,154,60+,"[60, 99]",True,False,True,60+,True,,,,Z5,retired,low
48,155,60+,"[60, 99]",True,True,False,60+,True,,,,Z9,retired,standard
48,156,60+,"[60, 99]",True,False,False,60+,True,,,,Z1,retired,low
48,157,60+,"[60, 99]",True,False,True,60+,True,,,,Z5,part_time_worker,low
48,158,60+,"[60, 99]",True,False,True,60+,True,,,,Z9,retired,standard
48,159,60+,"[60, 99]",True,True,True,60+,True,,,,Z6,retired,standard
48,160,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,low
48,161,60+,"[60, 99]",True,False,False,60+,True,,,,Z3,part_time_worker,low
48,162,60+,"[60, 99]",True,False,True,60+,True,,,,Z4,part_time_worker,low
48,163,60+,"[60, 99]",True,True,True,60+,True,,,,Z6,retired,standard
48,164,60+,"[60, 99]",True,False,True,60+,True,,,,Z3,retired,standard
48,165,60+,"[60, 99]",True,False,True,60+,True,,,,Z2,retired,standard
48,166,60+,"[60, 99]",True,False,True,60+,False,,,,Z7,retired,standard
48,167,60+,"[60, 99]",True,False,True,60+,True,,,,Z7,retired,low
48,168,60+,"[60, 99]",True,False,True,60+,True,,,,Z2,retired,low
48,169,60+,"[60, 99]",True,True,False,60+,True,,,,Z8,retired,standard
48,170,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,retired,standard
48,171,60+,"[60, 99]",True,False,True,60+,False,,,,Z9,part_time_worker,low
48,172,60+,"[60, 99]",True,True,True,60+,True,,,,Z7,retired,standard
48,173,60+,"[60, 99]",True,True,False,60+,True,,,,Z8,retired,standard
48,174,60+,"[60, 99]",True,False,True,60+,True,,,,Z5,retired,high
48,175,60+,"[60, 99]",True,True,True,60+,True,,,,Z6,retired,standard
48,176,60+,"[60, 99]",True,False,False,60+,False,,,,Z5,part_time_worker,low
48,177,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,retired,standard
48,178,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,standard
48,179,60+,"[60, 99]",True,False,True,60+,True,,,,Z6,part_time_worker,low
48,180,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,part_time_worker,low
48,181,60+,"[60, 99]",True,False,True,60+,False,,,,Z3,retired,standard
48,182,60+,"[60, 99]",True,False,True,60+,True,,,,Z8,retired,standard
48,183,60+,"[60, 99]",True,True,False,60+,True,,,,Z6,retired,standard
48,184,60+,"[60, 99]",True,False,False,60+,False,,,,Z9,retired,low
48,185,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,standard
48,186,60+,"[60, 99]",True,True,True,60+,True,,,,Z5,retired,low
48,187,60+,"[60, 99]",True,False,True,60+,True,,,,Z2,retired,high
48,188,60+,"[60, 99]",True,True,True,60+,True,,,,Z4,retired,low
48,189,60+,"[60, 99]",True,False,True,60+,True,,,,Z3,retired,high
48,190,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,retired,high
48,191,60+,"[60, 99]",True,False,True,60+,True,,,,Z7,retired,standard
48,192,60+,"[60, 99]",True,True,True,60+,True,,,,Z7,retired,standard
48,193,60+,"[60, 99]",True,False,True,60+,True,,,,Z8,retired,standard
48,194,60+,"[60, 99]",True,False,True,60+,True,,,,Z3,part_time_worker,low
48,195,60+,"[60, 99]",True,False,True,60+,True,,,,Z4,retired,standard
48,196,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,standard
48,197,60+,"[60, 99]",True,True,False,60+,True,,,,Z5,retired,standard
48,198,60+,"[60, 99]",True,True,False,60+,True,,,,Z8,retired,high
48,199,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,retired,standard
48,200,60+,"[60, 99]",True,True,False,60+,True,,,,Z7,retired,standard
49,1,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,2,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,regular_worker,
49,3,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,regular_worker,
49,4,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,flexible_non_worker,
49,5,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,regular_worker,
49,6,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,flexible_non_worker,
49,7,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,8,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z8,regular_worker,
49,9,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,10,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,11,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z8,regular_worker,
49,12,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,regular_worker,
49,13,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,regular_worker,
49,14,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,15,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z9,regular_worker,
49,16,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z1,regular_worker,
49,17,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,18,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,flexible_non_worker,
49,19,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,20,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,21,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,22,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,23,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,24,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,25,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,26,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,27,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,28,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,regular_worker,
49,29,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z1,regular_worker,
49,30,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,regular_worker,
49,31,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,flexible_non_worker,
49,32,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,33,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,34,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,35,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,flexible_non_worker,
49,36,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,37,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z9,regular_worker,
49,38,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,39,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,40,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,41,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,regular_worker,
49,42,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,43,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,44,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,45,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,46,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,47,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,48,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,49,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,50,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,51,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z8,regular_worker,
49,52,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,flexible_non_worker,
49,53,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,54,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,flexible_non_worker,
49,55,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,regular_worker,
49,56,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,57,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,58,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,flexible_non_worker,
49,59,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z1,regular_worker,
49,60,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z1,regular_worker,
49,61,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z4,regular_worker,
49,62,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,63,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,64,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,65,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,66,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z6,regular_worker,
49,67,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,68,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,69,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,70,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,71,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z1,regular_worker,
49,72,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,73,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z8,regular_worker,
49,74,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,75,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z7,regular_worker,
49,76,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z5,regular_worker,
49,77,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z9,regular_worker,
49,78,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,regular_worker,
49,79,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z3,regular_worker,
49,80,18-39,"[18, 39]",False,True,,18-39,True,,,True,Z2,regular_worker,
49,81,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z1,regular_worker,
49,82,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
49,83,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,84,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,85,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,86,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z9,regular_worker,
49,87,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,88,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,89,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,90,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,91,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,92,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,93,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,94,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z1,regular_worker,
49,95,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,96,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,97,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,98,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,99,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,100,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z8,regular_worker,
49,101,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,102,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,103,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,flexible_non_worker,
49,104,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z9,flexible_non_worker,
49,105,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,106,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,107,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,108,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,109,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,110,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z8,regular_worker,
49,111,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,flexible_non_worker,
49,112,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,113,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,114,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
49,115,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,116,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,117,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,118,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z1,regular_worker,
49,119,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,120,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z8,regular_worker,
49,121,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,122,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,123,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,124,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,125,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,flexible_non_worker,
49,126,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
49,127,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z3,regular_worker,
49,128,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,flexible_non_worker,
49,129,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,130,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,131,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z8,regular_worker,
49,132,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,133,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,134,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,135,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z1,regular_worker,
49,136,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
49,137,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z8,regular_worker,
49,138,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z9,regular_worker,
49,139,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
49,140,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,141,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z6,regular_worker,
49,142,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z2,regular_worker,
49,143,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,144,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z7,regular_worker,
49,145,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z4,regular_worker,
49,146,40-59,"[40, 59]",False,True,,40-59,True,,,True,Z5,regular_worker,
49,147,60+,"[60, 99]",True,True,True,60+,True,,,,Z8,retired,high
49,148,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,retired,standard
49,149,60+,"[60, 99]",True,False,True,60+,False,,,,Z2,retired,standard
49,150,60+,"[60, 99]",True,True,False,60+,True,,,,Z4,part_time_worker,low
49,151,60+,"[60, 99]",True,False,True,60+,True,,,,Z9,retired,standard
49,152,60+,"[60, 99]",True,True,True,60+,True,,,,Z5,retired,standard
49,153,60+,"[60, 99]",True,True,True,60+,True,,,,Z5,retired,standard
49,154,60+,"[60, 99]",True,False,False,60+,False,,,,Z7,retired,low
49,155,60+,"[60, 99]",True,False,True,60+,True,,,,Z8,retired,standard
49,156,60+,"[60, 99]",True,True,False,60+,True,,,,Z6,retired,standard
49,157,60+,"[60, 99]",True,False,True,60+,True,,,,Z4,part_time_worker,low
49,158,60+,"[60, 99]",True,True,True,60+,True,,,,Z5,retired,standard
49,159,60+,"[60, 99]",True,False,False,60+,True,,,,Z7,retired,standard
49,160,60+,"[60, 99]",True,True,True,60+,True,,,,Z2,retired,high
49,161,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,high
49,162,60+,"[60, 99]",True,False,True,60+,True,,,,Z6,part_time_worker,low
49,163,60+,"[60, 99]",True,False,True,60+,True,,,,Z7,retired,low
49,164,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,standard
49,165,60+,"[60, 99]",True,False,True,60+,True,,,,Z8,part_time_worker,low
49,166,60+,"[60, 99]",True,False,True,60+,True,,,,Z4,retired,standard
49,167,60+,"[60, 99]",True,True,False,60+,True,,,,Z3,retired,standard
49,168,60+,"[60, 99]",True,True,True,60+,True,,,,Z9,retired,standard
49,169,60+,"[60, 99]",True,False,True,60+,True,,,,Z9,retired,standard
49,170,60+,"[60, 99]",True,False,False,60+,True,,,,Z2,retired,high
49,171,60+,"[60, 99]",True,False,True,60+,False,,,,Z3,part_time_worker,low
49,172,60+,"[60, 99]",True,True,True,60+,True,,,,Z7,retired,standard
49,173,60+,"[60, 99]",True,True,False,60+,True,,,,Z3,part_time_worker,low
49,174,60+,"[60, 99]",True,True,False,60+,True,,,,Z2,retired,standard
49,175,60+,"[60, 99]",True,False,True,60+,False,,,,Z7,retired,standard
49,176,60+,"[60, 99]",True,True,False,60+,True,,,,Z4,retired,standard
49,177,60+,"[60, 99]",True,False,True,60+,True,,,,Z6,retired,standard
49,178,60+,"[60, 99]",True,True,True,60+,True,,,,Z5,retired,standard
49,179,60+,"[60, 99]",True,True,True,60+,True,,,,Z5,retired,standard
49,180,60+,"[60, 99]",True,False,True,60+,True,,,,Z3,retired,standard
49,181,60+,"[60, 99]",True,False,True,60+,False,,,,Z8,retired,standard
49,182,60+,"[60, 99]",True,False,True,60+,False,,,,Z5,part_time_worker,low
49,183,60+,"[60, 99]",True,False,True,60+,True,,,,Z2,retired,low
49,184,60+,"[60, 99]",True,True,True,60+,True,,,,Z7,retired,standard
49,185,60+,"[60, 99]",True,False,True,60+,True,,,,Z1,retired,standard
49,186,60+,"[60, 99]",True,False,False,60+,True,,,,Z4,retired,standard
49,187,60+,"[60, 99]",True,False,True,60+,True,,,,Z3,retired,standard
49,188,60+,"[60, 99]",True,False,True,60+,True,,,,Z1,retired,standard
49,189,60+,"[60, 99]",True,True,False,60+,True,,,,Z4,retired,standard
49,190,60+,"[60, 99]",True,True,False,60+,True,,,,Z2,retired,standard
49,191,60+,"[60, 99]",True,False,True,60+,True,,,,Z2,part_time_worker,low
49,192,60+,"[60, 99]",True,True,True,60+,True,,,,Z6,retired,high
49,193,60+,"[60, 99]",True,False,True,60+,True,,,,Z3,retired,standard
49,194,60+,"[60, 99]",True,True,True,60+,True,,,,Z7,part_time_worker,low
49,195,60+,"[60, 99]",True,False,True,60+,False,,,,Z3,retired,standard
49,196,60+,"[60, 99]",True,True,False,60+,True,,,,Z9,retired,high
49,197,60+,"[60, 99]",True,False,False,60+,True,,,,Z8,retired,standard
49,198,60+,"[60, 99]",True,False,True,60+,True,,,,Z6,retired,standard
49,199,60+,"[60, 99]",True,True,False,60+,True,,,,Z7,retired,standard
49,200,60+,"[60, 99]",True,True,True,60+,True,,,,Z3,retired,low
