decision_sequence,decision_id,agent_id,age_group,digital_access,family_assistance,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,chosen_systematic_utility,chosen_weather_exposure_age_weight,chosen_weather_exposure_medical_need_weight,chosen_weather_exposure_disutility,chosen_fare_sensitivity_multiplier,chosen_age_transfer_burden_minutes,chosen_perceived_time_minutes,chosen_perceived_fare_cost_yuan,llm_reason,api_decision_succeeded,api_call_attempted,api_response_source,api_attempt_count,api_input_tokens,api_output_tokens,api_elapsed_ms,response_sha256,published_traffic_event
593,travel:227-2026-07-07-L01,227,18-39,True,,227-2026-07-07-L01,work,Z5,Z7,2026-07-07 08:56:38.640000,W2,nine_zone_representative|all|2026-07-07T08:30,21,21,80.0,126.0,126.0,21,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.018047487, ""metro"": 0.976996848, ""ride_hailing"": 0.004955665}","{""walk"": 0.0, ""bus"": 0.015209017, ""metro"": 0.980468484, ""ride_hailing"": 0.004322498}","{""walk"": 0.0, ""bus"": -0.002838469, ""metro"": 0.003471636, ""ride_hailing"": -0.000633167}",0.003471636,True,False,False,first_trip_decision_only,False,metro,0.980468484,-6.72704,1.0,1.0,0.875,1.0,0.0,58.356,5.0,Fastest travel time with low cost and minimal wait.,True,True,live_api,1,503,25,1100.133,d61bccf0f8ccabc09dac95f0e986799f9487783408fac79eb649ab2d3f9e8fcd,False
594,travel:211-2026-07-07-L01,211,18-39,True,,211-2026-07-07-L01,work,Z5,Z7,2026-07-07 08:56:38.640000,W2,nine_zone_representative|all|2026-07-07T08:30,21,21,80.0,126.0,126.0,21,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.018047487, ""metro"": 0.976996848, ""ride_hailing"": 0.004955665}","{""walk"": 0.0, ""bus"": 0.015209017, ""metro"": 0.980468484, ""ride_hailing"": 0.004322498}","{""walk"": 0.0, ""bus"": -0.002838469, ""metro"": 0.003471636, ""ride_hailing"": -0.000633167}",0.003471636,True,False,False,first_trip_decision_only,False,metro,0.980468484,-6.72704,1.0,1.0,0.875,1.0,0.0,58.356,5.0,Fastest travel time with low cost and high probability.,True,True,live_api,1,503,25,919.531,8cd1271f1f083bc03f8841ff3d37b25145a34f509057323a0638a3332902d17c,False
595,travel:79-2026-07-07-L01,79,18-39,True,,79-2026-07-07-L01,work,Z5,Z3,2026-07-07 08:56:39.840000,W2,nine_zone_representative|all|2026-07-07T08:30,21,21,80.0,126.0,126.0,21,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.003477952, ""metro"": 0.994740093, ""ride_hailing"": 0.001781956}","{""walk"": 0.0, ""bus"": 0.002216598, ""metro"": 0.996273277, ""ride_hailing"": 0.001510125}","{""walk"": 0.0, ""bus"": -0.001261354, ""metro"": 0.001533184, ""ride_hailing"": -0.00027183}",0.001533184,True,False,False,first_trip_decision_only,False,metro,0.996273277,-9.799059,1.0,1.0,0.973,1.0,0.0,88.733992,7.0,Metro is fastest and cheapest among options with high probability.,True,True,live_api,1,503,26,1243.092,991efa19cc626e29fb04ba22fa5754809abb5f7cc6237720f04757bbddd46d9b,False
596,travel:101-2026-07-07-L01,101,18-39,True,,101-2026-07-07-L01,work,Z7,Z7,2026-07-07 08:57:04.800000,W2,nine_zone_representative|all|2026-07-07T08:30,21,21,80.0,126.0,126.0,21,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.009909327, ""metro"": 0.988000679, ""ride_hailing"": 0.002089994}","{""walk"": 0.0, ""bus"": 0.008193073, ""metro"": 0.990028815, ""ride_hailing"": 0.001778112}","{""walk"": 0.0, ""bus"": -0.001716253, ""metro"": 0.002028136, ""ride_hailing"": -0.000311883}",0.002028136,True,False,False,first_trip_decision_only,False,metro,0.990028815,-6.5128,1.0,1.0,0.7,1.0,0.0,57.92,5.0,Fastest travel time with low cost and high probability.,True,True,live_api,1,503,25,1153.173,8cd1271f1f083bc03f8841ff3d37b25145a34f509057323a0638a3332902d17c,False
597,travel:256-2026-07-07-L01,256,18-39,True,,256-2026-07-07-L01,work,Z9,Z6,2026-07-07 08:57:07.320000,W2,nine_zone_representative|all|2026-07-07T08:30,21,22,80.0,126.0,132.0,21,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.412616582, ""metro"": 0.0, ""ride_hailing"": 0.587383418}","{""walk"": 0.0, ""bus"": 0.356335941, ""metro"": 0.0, ""ride_hailing"": 0.643664059}","{""walk"": 0.0, ""bus"": -0.056280641, ""metro"": 0.0, ""ride_hailing"": 0.056280641}",0.056280641,True,False,False,first_trip_decision_only,False,ride_hailing,0.643664059,-16.813669,1.0,1.0,0.73766,1.0,0.0,88.520105,72.16,"Faster travel time despite higher cost, suitable for a regular worker with digital access.",True,True,live_api,1,436,33,1098.109,bf535ca0ccd74a2ae27be95a64c6e0da42e7e94906b7a0947dbb8515dd2e4ae0,True
598,travel:629-2026-07-07-L01,629,40-59,True,,629-2026-07-07-L01,work,Z2,Z3,2026-07-07 08:57:57.720000,W2,nine_zone_representative|all|2026-07-07T08:30,22,22,80.0,132.0,132.0,22,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.613070594, ""metro"": 0.257941313, ""ride_hailing"": 0.128988092}","{""walk"": 0.0, ""bus"": 0.592945166, ""metro"": 0.279125898, ""ride_hailing"": 0.127928936}","{""walk"": 0.0, ""bus"": -0.020125428, ""metro"": 0.021184584, ""ride_hailing"": -0.001059156}",0.021184584,True,False,False,first_trip_decision_only,False,bus,0.592945166,-7.956718,1.2,1.0,0.504,1.0,0.0,93.588401,2.0,"Lowest cost and shortest wait time, with moderate travel time and outdoor exposure.",True,True,live_api,1,503,30,1040.133,792ddf9f599e347c6229f197f3c67e60642d54c9d957f734c09c496c6841990a,False
599,travel:687-2026-07-07-L01,687,40-59,True,,687-2026-07-07-L01,work,Z2,Z3,2026-07-07 08:57:57.720000,W2,nine_zone_representative|all|2026-07-07T08:30,22,22,80.0,132.0,132.0,22,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.297147246, ""metro"": 0.640333923, ""ride_hailing"": 0.06251883}","{""walk"": 0.0, ""bus"": 0.273539917, ""metro"": 0.667443377, ""ride_hailing"": 0.059016706}","{""walk"": 0.0, ""bus"": -0.02360733, ""metro"": 0.027109454, ""ride_hailing"": -0.003502124}",0.027109454,True,False,False,first_trip_decision_only,False,metro,0.667443377,-7.064711,1.2,1.0,0.877333,1.0,0.0,71.93918,6.0,"Metro offers a good balance of travel time and cost, with higher probability of being chosen.",True,True,live_api,1,503,33,1513.442,ed3b3c97f52a69d372c3c7ef274d0fb9d73669db9c3ecc78e0388a2f11998235,False
600,travel:527-2026-07-07-L01,527,40-59,True,,527-2026-07-07-L01,work,Z4,Z7,2026-07-07 08:57:59.220000,W2,nine_zone_representative|all|2026-07-07T08:30,22,22,80.0,132.0,132.0,22,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.067077474, ""metro"": 0.923770143, ""ride_hailing"": 0.009152383}","{""walk"": 0.0, ""bus"": 0.058251892, ""metro"": 0.93353417, ""ride_hailing"": 0.008213939}","{""walk"": 0.0, ""bus"": -0.008825582, ""metro"": 0.009764026, ""ride_hailing"": -0.000938444}",0.009764026,True,False,False,first_trip_decision_only,False,metro,0.93353417,-5.982988,1.2,1.0,1.05,1.0,0.0,57.013,5.0,"Metro is fastest and most reliable for work trip, with low cost and high probability.",True,True,live_api,1,503,32,976.588,3bcbafb76c6f826b7748e65266c07edb6a39d2ecf6aef92615be0b81a290a588,False
601,travel:446-2026-07-07-L01,446,40-59,True,,446-2026-07-07-L01,work,Z5,Z5,2026-07-07 08:58:08.700000,W2,nine_zone_representative|all|2026-07-07T08:30,22,23,80.0,132.0,138.0,22,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.506877816, ""metro"": 0.0, ""ride_hailing"": 0.493122184}","{""walk"": 0.0, ""bus"": 0.497696016, ""metro"": 0.0, ""ride_hailing"": 0.502303984}","{""walk"": 0.0, ""bus"": -0.0091818, ""metro"": 0.0, ""ride_hailing"": 0.0091818}",0.0091818,True,False,False,first_trip_decision_only,False,ride_hailing,0.502303984,-5.357272,1.2,1.0,0.559986,1.0,0.0,34.93797,24.1,"Faster travel time despite higher cost, suitable for a regular worker commuting within the same zone.",True,True,live_api,1,436,35,1089.419,ca0b62f16fadd602aadde0f78828a78ee3f5f8b9d48098ece009c6373feac6d5,True
602,travel:43-2026-07-07-L01,43,18-39,True,,43-2026-07-07-L01,work,Z1,Z1,2026-07-07 08:58:13.320000,W2,nine_zone_representative|all|2026-07-07T08:30,23,23,80.0,138.0,138.0,23,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01""]","{""walk"": 0.002633666, ""bus"": 0.229328091, ""metro"": 0.415470532, ""ride_hailing"": 0.352567711}","{""walk"": 0.002774804, ""bus"": 0.213563483, ""metro"": 0.437735625, ""ride_hailing"": 0.345926088}","{""walk"": 0.000141138, ""bus"": -0.015764608, ""metro"": 0.022265093, ""ride_hailing"": -0.006641623}",0.022265093,True,False,False,first_trip_decision_only,False,metro,0.437735625,-3.94459,1.0,1.0,0.7,1.0,0.0,32.051,3.0,"Fast and affordable with low outdoor exposure, suitable for a regular worker commuting within the same zone.",True,True,live_api,1,570,33,1225.67,723be009145f612462a84c9d7bdf7c4fdc55b950269be1a796737b7f6b37ab3f,False
603,travel:789-2026-07-07-L01,789,60+,True,True,789-2026-07-07-L01,out_of_home_family_activity,Z3,Z3,2026-07-07 08:58:14.340000,W2,nine_zone_representative|all|2026-07-07T08:30,23,24,80.0,138.0,144.0,23,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.69927836, ""metro"": 0.03828652, ""ride_hailing"": 0.26243512}","{""walk"": 0.0, ""bus"": 0.691354549, ""metro"": 0.040360468, ""ride_hailing"": 0.268284984}","{""walk"": 0.0, ""bus"": -0.007923811, ""metro"": 0.002073947, ""ride_hailing"": 0.005849864}",0.007923811,True,True,True,first_trip_decision_only,True,ride_hailing,0.268284984,-4.420745,1.6,1.2,0.672,1.0,0.0,34.576506,21.416,"As a retired person with family assistance and a coupon, ride-hailing offers the fastest travel time and lowest outdoor exposure for a family activity.",True,True,live_api,1,509,44,1350.366,f3aaac61e8c9837fdcc94411387614826aafb6d97b9982668c4de58efc5690c3,True
604,travel:722-2026-07-07-L01,722,40-59,True,,722-2026-07-07-L01,work,Z1,Z1,2026-07-07 08:58:21.240000,W2,nine_zone_representative|all|2026-07-07T08:30,24,24,80.0,144.0,144.0,24,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01"", ""789-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.257632095, ""metro"": 0.572526247, ""ride_hailing"": 0.169841658}","{""walk"": 0.0, ""bus"": 0.233213011, ""metro"": 0.604633354, ""ride_hailing"": 0.162153635}","{""walk"": 0.0, ""bus"": -0.024419084, ""metro"": 0.032107107, ""ride_hailing"": -0.007688023}",0.032107107,True,False,False,first_trip_decision_only,False,metro,0.604633354,-4.18596,1.2,1.0,0.84,1.0,0.0,37.71,4.0,Metro offers the best balance of speed and cost for a work trip in the same zone.,True,True,live_api,1,503,33,1428.679,0bf6a7b6938e28b3c02da251e7fde00bbb2f9988f4e8d355cd470777027da4f4,False
605,travel:934-2026-07-07-L01,934,60+,True,False,934-2026-07-07-L01,work,Z3,Z1,2026-07-07 08:58:41.040000,W2,nine_zone_representative|all|2026-07-07T08:30,24,24,80.0,144.0,144.0,24,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01"", ""789-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.487509716, ""metro"": 0.383997568, ""ride_hailing"": 0.128492716}","{""walk"": 0.0, ""bus"": 0.466501285, ""metro"": 0.406198426, ""ride_hailing"": 0.127300289}","{""walk"": 0.0, ""bus"": -0.021008431, ""metro"": 0.022200858, ""ride_hailing"": -0.001192427}",0.022200858,True,False,False,first_trip_decision_only,False,bus,0.466501285,-3.293181,1.6,1.0,0.672,0.9,0.0,56.103626,1.8,"As a part-time worker aged 60+, bus is the cheapest and has low outdoor exposure, despite longer travel time.",True,True,live_api,1,504,38,2921.293,08cefb410281eecbf2bc35ada96dd632fec55442e700120092054958691f4143,False
606,travel:628-2026-07-07-L01,628,40-59,True,,628-2026-07-07-L01,work,Z3,Z1,2026-07-07 08:58:41.040000,W2,nine_zone_representative|all|2026-07-07T08:30,24,25,80.0,144.0,150.0,24,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01"", ""789-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.357394115, ""metro"": 0.193590507, ""ride_hailing"": 0.449015378}","{""walk"": 0.0, ""bus"": 0.34146626, ""metro"": 0.206276164, ""ride_hailing"": 0.452257576}","{""walk"": 0.0, ""bus"": -0.015927855, ""metro"": 0.012685658, ""ride_hailing"": 0.003242197}",0.015927855,True,True,True,first_trip_decision_only,True,ride_hailing,0.452257576,-4.826873,1.2,1.0,0.42,1.0,0.0,34.35465,21.216,"Fastest travel time with coupon applied, despite higher cost.",True,True,live_api,1,503,28,1715.413,5ec52a6cfcb724485140751bbe961e0caf3162ea47d4f2004fa620f7ac47337b,True
607,travel:510-2026-07-07-L01,510,40-59,True,,510-2026-07-07-L01,work,Z3,Z1,2026-07-07 08:58:41.040000,W2,nine_zone_representative|all|2026-07-07T08:30,25,25,80.0,150.0,150.0,25,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01"", ""789-2026-07-07-L01"", ""628-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.453211156, ""metro"": 0.245491947, ""ride_hailing"": 0.301296896}","{""walk"": 0.0, ""bus"": 0.432929658, ""metro"": 0.262868856, ""ride_hailing"": 0.304201485}","{""walk"": 0.0, ""bus"": -0.020281498, ""metro"": 0.017376909, ""ride_hailing"": 0.002904589}",0.020281498,True,False,False,first_trip_decision_only,False,bus,0.432929658,-5.115036,1.2,1.0,0.504,1.0,0.0,56.197846,2.0,"Lowest cost and shortest wait time, suitable for a regular worker with no coupon.",True,True,live_api,1,503,31,1697.386,3b31576a3028162b4b3d45edd19da7cd914c97e6586b863ab7a68edc3f60cd18,False
608,travel:461-2026-07-07-L01,461,40-59,True,,461-2026-07-07-L01,work,Z6,Z3,2026-07-07 08:58:41.520000,W2,nine_zone_representative|all|2026-07-07T08:30,25,25,80.0,150.0,150.0,25,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01"", ""789-2026-07-07-L01"", ""628-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.086502065, ""metro"": 0.895957772, ""ride_hailing"": 0.017540163}","{""walk"": 0.0, ""bus"": 0.07441723, ""metro"": 0.910235625, ""ride_hailing"": 0.015347145}","{""walk"": 0.0, ""bus"": -0.012084835, ""metro"": 0.014277853, ""ride_hailing"": -0.002193018}",0.014277853,True,False,False,first_trip_decision_only,False,metro,0.910235625,-5.818224,1.2,1.0,1.05,1.0,0.0,56.424,4.0,"Metro is fastest and most reliable for work trip, with low cost and high probability.",True,True,live_api,1,503,32,1576.053,3bcbafb76c6f826b7748e65266c07edb6a39d2ecf6aef92615be0b81a290a588,False
609,travel:590-2026-07-07-L01,590,40-59,True,,590-2026-07-07-L01,work,Z2,Z1,2026-07-07 08:59:14.340000,W2,nine_zone_representative|all|2026-07-07T08:30,25,25,80.0,150.0,150.0,25,"[""583-2026-07-07-L01"", ""698-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01"", ""420-2026-07-07-L01"", ""384-2026-07-07-L01"", ""390-2026-07-07-L01"", ""382-2026-07-07-L01"", ""175-2026-07-07-L01"", ""503-2026-07-07-L01"", ""14-2026-07-07-L01"", ""238-2026-07-07-L01"", ""128-2026-07-07-L01"", ""108-2026-07-07-L01"", ""54-2026-07-07-L01"", ""218-2026-07-07-L01"", ""603-2026-07-07-L01"", ""711-2026-07-07-L01"", ""597-2026-07-07-L01"", ""121-2026-07-07-L01"", ""355-2026-07-07-L01"", ""256-2026-07-07-L01"", ""446-2026-07-07-L01"", ""789-2026-07-07-L01"", ""628-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.473961875, ""metro"": 0.206841311, ""ride_hailing"": 0.319196814}","{""walk"": 0.0, ""bus"": 0.452357674, ""metro"": 0.225918922, ""ride_hailing"": 0.321723404}","{""walk"": 0.0, ""bus"": -0.0216042, ""metro"": 0.019077611, ""ride_hailing"": 0.002526589}",0.0216042,True,False,False,first_trip_decision_only,False,bus,0.452357674,-5.063038,1.2,1.0,0.504,1.0,0.0,55.513663,2.0,"Lowest cost and shortest wait time, suitable for a regular worker with no coupon.",True,True,live_api,1,503,31,1703.773,3b31576a3028162b4b3d45edd19da7cd914c97e6586b863ab7a68edc3f60cd18,False
