attempt_id,session_id,scope,decision_id,agent_id,attempt_number,started_at_utc,elapsed_ms,success,http_status,error_type,retryable,model,api_base,request_characters,input_tokens,output_tokens,total_tokens,response_sha256,credential_persisted
ffcba4942e6d4609986e8ac856c77e62,01c1e0f07eb5414e,travel,travel:540-2026-07-07-L01,540,1,2026-07-19T11:45:25.026526+00:00,1083.143,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1285,500,32,532,4127f77af4cf88dee23de1d8d249d31871cb8f3c5b473fe358d2a7d54dc9c4c1,False
42f28254e46f4596aeded29f9b865eb8,01c1e0f07eb5414e,travel,travel:295-2026-07-07-L01,295,1,2026-07-19T11:45:25.481483+00:00,971.923,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1111,433,39,472,301e54d4aa3dffa15cd0fc8a2a66cf84e92d19bc10f24ec4a6e73942acf12e81,False
1d3917a9d06a457cbce139139e98bf2c,01c1e0f07eb5414e,travel,travel:144-2026-07-07-L01,144,1,2026-07-19T11:45:25.977115+00:00,949.753,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1287,500,39,539,ff365a7dcd0467cf4ca499cdf24ed6cb8212a46b5c6975c458c700659e331782,False
564a7b0881bc427ba6a6d5c197739f00,01c1e0f07eb5414e,travel,travel:143-2026-07-07-L01,143,1,2026-07-19T11:45:26.536133+00:00,963.923,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1114,433,31,464,7b8f596ec3da451913a6615f4b31aaa37c185ad189e78fd12b48ec0db2de8dbe,False
245d8da367bd4c3db6058173ab7cafd0,01c1e0f07eb5414e,travel,travel:698-2026-07-07-L01,698,1,2026-07-19T11:45:27.038724+00:00,1301.352,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1108,433,32,465,81f104bbedb0aa6f42ebc2ddbce6347b6c884247130daf8b089e06ad4950e443,False
9c05b0bdbcc04828b71c5fcb8ba9eccc,01c1e0f07eb5414e,travel,travel:788-2026-07-07-L01,788,1,2026-07-19T11:45:27.485653+00:00,1386.39,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1282,502,37,539,efb8854fddeab99012a284c318c6300aaa64d3ca727d55abd2b6ba5f2fbd218b,False
2bdcd0df59504ebe98294248afb90c21,01c1e0f07eb5414e,travel,travel:231-2026-07-07-L01,231,1,2026-07-19T11:45:27.975168+00:00,1111.281,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1116,436,31,467,072ccaa3a7ec2c3d0e5ea920ab1d1ffaf157163836ee5a9823ff62e67e2905e9,False
3496c40b7b77438087e8a86bf7674f19,01c1e0f07eb5414e,travel,travel:746-2026-07-07-L02,746,1,2026-07-19T11:45:28.478727+00:00,1208.412,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1279,501,34,535,6dcac48b8e5693d409335d544d79b1d6b72125bfe71f58b2cd04a168f718575f,False
711bd84f773c4c148720da5fb102a63a,01c1e0f07eb5414e,travel,travel:905-2026-07-07-L01,905,1,2026-07-19T11:45:28.984607+00:00,1096.102,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1112,435,38,473,c36c03b037ebeb7eb275f8345d65e129f243272a3d6fd688ddeb2c270638e435,False
20bccd75bab34dccaf29491f6b0b6eda,01c1e0f07eb5414e,travel,travel:367-2026-07-07-L01,367,1,2026-07-19T11:45:29.481872+00:00,763.311,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1113,438,28,466,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,False
bc40fccb0e9b42dda9b85bc0a04455f4,01c1e0f07eb5414e,travel,travel:884-2026-07-07-L02,884,1,2026-07-19T11:45:29.972846+00:00,1051.985,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1282,501,35,536,05cc5bf57b50abe98bab4907c312e82d93689c455461584ad657a310cad92577,False
f359f2a1c0734d6dbac3cc2be36042e2,01c1e0f07eb5414e,travel,travel:732-2026-07-07-L02,732,1,2026-07-19T11:45:30.477867+00:00,1159.493,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1295,506,38,544,1597f275056e418a072c171a760ab261092f0e547d2590c4b0f95ca166c600ae,False
76a6658cf5634b35959608f3e7898a12,01c1e0f07eb5414e,travel,travel:808-2026-07-07-L02,808,1,2026-07-19T11:45:30.978628+00:00,1047.284,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1102,434,36,470,df11bbe490a688ae175012561054f023831fcc50598ba70e3c9ff68d68273f42,False
81daefeb8794488d9809a6ddd09cc594,01c1e0f07eb5414e,travel,travel:887-2026-07-07-L02,887,1,2026-07-19T11:45:31.979811+00:00,1195.633,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1281,501,33,534,6c05a88a405d8a0da109d492540b4b4c39e70e38366b4e0ada8d885f0a3ca3cb,False
6fd0efa957e443208667124092b87297,01c1e0f07eb5414e,travel,travel:925-2026-07-07-L02,925,1,2026-07-19T11:45:31.485443+00:00,1727.043,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1277,501,32,533,bd58ea371bc39e97b9b220eebbbc49f030563cf4eca07e3f3347692501f5c20f,False
8f0d3c0b2dc34095b869f221fa01b918,01c1e0f07eb5414e,travel,travel:951-2026-07-07-L02,951,1,2026-07-19T11:45:32.477030+00:00,1366.748,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1103,434,44,478,18bf2996e8d757c2d8b1f82dc608639f6fed70f4dfb9a1692df722de6c7dcda6,False
115a867c33c848849d456d1d53325ee1,01c1e0f07eb5414e,travel,travel:895-2026-07-07-L02,895,1,2026-07-19T11:45:33.484023+00:00,990.025,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,920,364,33,397,0c6d019723989f0b98786222ac0c9bc6366bdfd9ff39acfdfc542bbc0f4ce2d3,False
8aff8dcff944485d98dcd072ff5473a9,01c1e0f07eb5414e,travel,travel:899-2026-07-07-L02,899,1,2026-07-19T11:45:32.982364+00:00,1563.879,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1273,501,39,540,2c3357ed59da9f56833298d1e90ed98f1bfbe71572023f7296850958697739cd,False
06557b085d694f428af75ae30a07d712,01c1e0f07eb5414e,travel,travel:989-2026-07-07-L02,989,1,2026-07-19T11:45:33.988290+00:00,1174.191,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1282,503,38,541,5c61dc33dca912f3e1019e684912780e275fb60908426d7811a0622ceff5890b,False
88cff1e433a6485c954d4e4b70308e83,01c1e0f07eb5414e,travel,travel:600-2026-07-07-L02,600,1,2026-07-19T11:45:34.473055+00:00,1014.149,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1115,437,33,470,1da324af09d761a36cdba50a63c1653d0b81d408638ffeb2656975a4a0f9d5a6,False
87b9311c2215426a86a2945810dc20f8,01c1e0f07eb5414e,travel,travel:702-2026-07-07-L02,702,1,2026-07-19T11:45:34.981036+00:00,896.917,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1288,504,31,535,64b407e3e34d4b441c3015e57309f02c946f5d5170bcbc0917a64501a812efcd,False
a47e5e7b738b4965ad642e822845ef15,01c1e0f07eb5414e,travel,travel:551-2026-07-07-L02,551,1,2026-07-19T11:45:35.472280+00:00,1245.302,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,502,31,533,95e3479e2b364b29b9b27f96ff25087d62bdf7ecf08eeef192ac4f7b64eb716f,False
6e336881dfd84d1f9f5c095437cb8b6d,01c1e0f07eb5414e,travel,travel:213-2026-07-07-L02,213,1,2026-07-19T11:45:35.981490+00:00,1028.929,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,927,365,34,399,7ef01a95ea7e428d53b2677649309fb4585f56f0a42d12b25991e9d267641ce8,False
64a1ee18b659465fa6a5324a0afd27eb,01c1e0f07eb5414e,travel,travel:670-2026-07-07-L02,670,1,2026-07-19T11:45:36.470842+00:00,1440.454,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1288,502,32,534,4127f77af4cf88dee23de1d8d249d31871cb8f3c5b473fe358d2a7d54dc9c4c1,False
f337dc5a349f46a8beb9225ec15e5cd2,01c1e0f07eb5414e,travel,travel:20-2026-07-07-L02,20,1,2026-07-19T11:45:36.977766+00:00,1267.465,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1291,502,37,539,ae78506b96bfd0d4a45d899fb3c8fa37bdacad8bd64e427c8faa6d72d0639ee5,False
6e01788eb1e349bdb834a2113d3ba107,01c1e0f07eb5414e,travel,travel:229-2026-07-07-L02,229,1,2026-07-19T11:45:37.983507+00:00,1030.319,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1287,502,36,538,759cf4e51f3cbfe7c43925efb6aa26e097b96763482536ba5a7277351d3e1b0a,False
33301cec2d22408b9c9e0da50109c4ea,01c1e0f07eb5414e,travel,travel:498-2026-07-07-L03,498,1,2026-07-19T11:45:38.476931+00:00,1224.14,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1287,502,35,537,5261e464547e15195fd127dbbf3842b0db9c7b0dcc07dc5389bafcf75e0d0089,False
e0973958d45d4e3481d22790a6d3a0c3,01c1e0f07eb5414e,travel,travel:418-2026-07-07-L02,418,1,2026-07-19T11:45:38.984851+00:00,816.631,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,502,29,531,1538a3fb6862cf85c8dfff627b82f7a7ccda8d3a59d07b2dbb86f559ef1603b1,False
058bb7f51b5849aa974295fde26d8f5f,01c1e0f07eb5414e,travel,travel:572-2026-07-07-L02,572,1,2026-07-19T11:45:37.473578+00:00,2745.945,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1115,435,32,467,205c9043e46fdf08eb3af6edc0b12cfde5889ff6492ffe11db7bbe59f572fa6f,False
afe44f1daa7c4b5eb96d3ec5f5b0e064,01c1e0f07eb5414e,travel,travel:85-2026-07-07-L03,85,1,2026-07-19T11:45:39.476860+00:00,1124.705,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1285,502,30,532,cb56999ccd297b295615db62714be4b2fa97373c02ef8eea7da080b57802af9e,False
97202c2405514e65b8f6ae0b525ebdaa,01c1e0f07eb5414e,travel,travel:337-2026-07-07-L03,337,1,2026-07-19T11:45:39.981018+00:00,886.379,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1292,502,26,528,991efa19cc626e29fb04ba22fa5754809abb5f7cc6237720f04757bbddd46d9b,False
937074f553154a27a34d06f177c665f8,01c1e0f07eb5414e,travel,travel:64-2026-07-07-L04,64,1,2026-07-19T11:45:40.487088+00:00,849.8,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1289,502,25,527,2c2f6ed944aed7ad447ed78d3fe296c9f0a310f2947e0889cdcb7d6cd3aadb2f,False
6d4b6c5cd55e4178a8ec1f57cd79f41c,01c1e0f07eb5414e,travel,travel:304-2026-07-07-L03,304,1,2026-07-19T11:45:40.971091+00:00,942.272,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1290,504,32,536,afd9ea6de9d87fd8f1595a1efaee4ea3c41a81e98aac34e70cf03444871c02c1,False
bb8c3f046f7f4393b4ef4416d4d5ef81,01c1e0f07eb5414e,travel,travel:707-2026-07-07-L01,707,1,2026-07-19T11:45:41.479055+00:00,1468.641,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1288,500,38,538,d37cdb29eeb9a1a2da90ec2545af03ffe57b7ffd31e83a829198bc058cdbdadc,False
e50241f7d0af4ef5a043b6cc0b2e8e7d,01c1e0f07eb5414e,travel,travel:279-2026-07-07-L01,279,1,2026-07-19T11:45:41.973015+00:00,1086.815,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,500,32,532,b9a598ba76581e0deb008ad5b295c134b98b1456e45753b10fbec999b5540042,False
71f733658231487eb34ccec778e35840,01c1e0f07eb5414e,travel,travel:539-2026-07-07-L01,539,1,2026-07-19T11:45:42.478913+00:00,776.574,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,928,365,30,395,6d6db08c812171c963db5be35439ab3380f61b160f2b6fc40c313d9e1ef583ae,False
717cafbd5e3d4cd8a5732b07da2917b9,01c1e0f07eb5414e,travel,travel:728-2026-07-07-L01,728,1,2026-07-19T11:45:43.058533+00:00,1258.757,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1105,433,31,464,94afd82c4bc6b4f2b47b4135bbb2723c5904dc12ac20213d299c7e299a0b61b3,False
805804a780db42169e3e24f8b0d3510f,01c1e0f07eb5414e,travel,travel:331-2026-07-07-L01,331,1,2026-07-19T11:45:43.480689+00:00,1177.885,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,500,32,532,00778a7952658c5140608731ab9f3371504cbea6f251e39668dd9ad636540ae2,False
300dd822f3a0452599ed35cbf1dfe026,01c1e0f07eb5414e,travel,travel:879-2026-07-07-L01,879,1,2026-07-19T11:45:43.973882+00:00,1246.652,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1109,434,40,474,06241a5b8caffa39af27583b47f4be1f999617ac87eb3e06dd101e2df4af63c1,False
fa99b180d2024923b52286fe66ae19ad,01c1e0f07eb5414e,travel,travel:91-2026-07-07-L01,91,1,2026-07-19T11:45:44.474436+00:00,845.609,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1284,503,24,527,21d4a85feb7ee79a65e3fb995be047844bb9774b5aa7ab811b9f5f1c3b5cc711,False
b3f1516e47894bc7a1968d17aac3afbf,01c1e0f07eb5414e,travel,travel:941-2026-07-07-L01,941,1,2026-07-19T11:45:44.975855+00:00,943.494,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1137,442,34,476,50b98b5abfc430c24a09e76749b3b6e937646d03883e0a49e788fc817d2f3511,False
bdcd18ca65c14c93a5acf08cc7236f71,01c1e0f07eb5414e,travel,travel:786-2026-07-07-L02,786,1,2026-07-19T11:45:45.483095+00:00,784.89,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,915,364,36,400,974ef7cc5edabbd05d4749bfd4f9a7e6e1fb020eb97815affa8cb60206b3ab6a,False
f09473d0bb4d4c549f03392ec84d29f4,01c1e0f07eb5414e,travel,travel:850-2026-07-07-L01,850,1,2026-07-19T11:45:45.974376+00:00,1241.421,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1285,503,32,535,d3934463ef641e0ddaf2f4836726d47d3933bd39ac1c8a7b47e04bd5745b9cd4,False
0cbb333a10e04c0cae45536323d47869,01c1e0f07eb5414e,travel,travel:836-2026-07-07-L01,836,1,2026-07-19T11:45:46.476341+00:00,1275.574,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1288,505,39,544,6bd2d556b8c0a7d9ff4e356b7a683f048fb456a4cadb6fe18178ad0b4863b47d,False
78d1f29546ce44f9ba2cf267f6a528f0,01c1e0f07eb5414e,travel,travel:802-2026-07-07-L02,802,1,2026-07-19T11:45:46.984945+00:00,1353.238,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1281,501,34,535,9d59bce3dedf0623ad68449f5487ef03b73eddb9182b2afee504297583a7fbe7,False
f04e04687e8040c0811ad5812cdfe1c0,01c1e0f07eb5414e,travel,travel:912-2026-07-07-L02,912,1,2026-07-19T11:45:47.471668+00:00,1124.506,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1275,501,32,533,a3cb0dbe6171eba3d3d323ee825c9b1763af79b85fcf6540b279b58a7bda2092,False
6158b1cbc3f24aafa348843b69fabf84,01c1e0f07eb5414e,travel,travel:905-2026-07-07-L02,905,1,2026-07-19T11:45:47.979989+00:00,1193.897,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1107,434,33,467,6c05a88a405d8a0da109d492540b4b4c39e70e38366b4e0ada8d885f0a3ca3cb,False
40a02e79b62147f9b68cb1a155d54510,01c1e0f07eb5414e,travel,travel:763-2026-07-07-L02,763,1,2026-07-19T11:45:48.471461+00:00,1210.195,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1280,501,36,537,2212db968314fc51afdbad4633d91a5601c00440c3c15e6c01827c31f17613f1,False
211f1baddb634680861470f475ebe708,01c1e0f07eb5414e,travel,travel:819-2026-07-07-L02,819,1,2026-07-19T11:45:48.981129+00:00,1041.798,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1098,432,32,464,cb292619e006af8ff2e5128c116a0fb50fad7254588b74f6b6598679c3b2411e,False
18245220de0c4789a277a7c352f42653,01c1e0f07eb5414e,travel,travel:771-2026-07-07-L02,771,1,2026-07-19T11:45:49.471513+00:00,1107.633,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1276,501,33,534,6c05a88a405d8a0da109d492540b4b4c39e70e38366b4e0ada8d885f0a3ca3cb,False
c8c48ff6274c4673ba9d089fbe726936,01c1e0f07eb5414e,travel,travel:732-2026-07-07-L03,732,1,2026-07-19T11:45:49.980785+00:00,1078.434,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1278,501,38,539,10a8140a0d1e4714b0297c1c22a8dbd8c2db2294915d689a9f8a70d2b0bbf0e1,False
0f9871613bcd4774afd89e060e6379a0,01c1e0f07eb5414e,travel,travel:900-2026-07-07-L02,900,1,2026-07-19T11:45:50.471672+00:00,1062.662,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1281,501,34,535,f7de43dd2b6a54185d767687f01dc22346808362464047fb26cf98543f3ade8b,False
6d762a14181f445bbf9339df3995783b,01c1e0f07eb5414e,travel,travel:966-2026-07-07-L02,966,1,2026-07-19T11:45:50.979395+00:00,1056.416,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1279,501,32,533,6d2256577a71694a22342bf6c5fdd39ba291e1623956afd062f7d6f6088825f7,False
4895f5ffc6594de3b5b2965b33da2636,01c1e0f07eb5414e,travel,travel:813-2026-07-07-L02,813,1,2026-07-19T11:45:51.472334+00:00,897.45,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1100,432,32,464,73a99753e4413b849876f9a9a03923551c01e8e32c621067a44c3b6d02526c6c,False
1a5e935465954ecca3797f92464a3f54,01c1e0f07eb5414e,travel,travel:846-2026-07-07-L02,846,1,2026-07-19T11:45:51.981076+00:00,1379.518,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1275,501,34,535,d49d8635709812a72d8ba4ce808d06c8b8b609e48908bb4516f43478014bb1b3,False
c480e9795b96443aad4e7f8d00f7697c,01c1e0f07eb5414e,travel,travel:593-2026-07-07-L02,593,1,2026-07-19T11:45:52.473325+00:00,1071.777,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,502,31,533,8737cf5818f323d0cae0d8b16b51265e71331c249dd7ac40ed4a6be7d00f7ef0,False
0777bc82a6a54843bc0c3e4858059a98,01c1e0f07eb5414e,travel,travel:751-2026-07-07-L02,751,1,2026-07-19T11:45:52.980495+00:00,1096.802,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1096,434,37,471,8ffbc785c7ad1469cc3d7bd12b2fe236428c6b7b3504d204382cd45e1d5a55f2,False
c6b9a3b25daf468aa308d10075032f99,01c1e0f07eb5414e,travel,travel:800-2026-07-07-L02,800,1,2026-07-19T11:45:53.481742+00:00,1283.856,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1277,501,44,545,1f0de97183fdcb3e074e6b089702c62f85272d914e1fc3b6a2296d6013985e65,False
0981bff84ce0495d99d62a2c7d6b1dd4,01c1e0f07eb5414e,travel,travel:225-2026-07-07-L02,225,1,2026-07-19T11:45:53.985324+00:00,1059.932,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,502,26,528,991efa19cc626e29fb04ba22fa5754809abb5f7cc6237720f04757bbddd46d9b,False
0f60e0c4634048a58da1e13d74a2d442,01c1e0f07eb5414e,travel,travel:399-2026-07-07-L02,399,1,2026-07-19T11:45:54.476407+00:00,917.868,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1292,502,31,533,bd4f4d810754f08a2d1e5600eb6962a15090b1c1e47bbb9e8436dd3ad30a9df3,False
2e2953a011e34ee7ae878c581a2e2600,01c1e0f07eb5414e,travel,travel:220-2026-07-07-L02,220,1,2026-07-19T11:45:54.984143+00:00,811.168,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1109,434,32,466,dd5baaa5b4e15dbb94a1c6ca6a61ba3663a93703ed7ccef872245656b512f1c8,False
3dc086adf382480399ac1a34d6b6ac00,01c1e0f07eb5414e,travel,travel:180-2026-07-07-L02,180,1,2026-07-19T11:45:55.473502+00:00,1004.455,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1123,437,30,467,d4c80bba40dd641622faf85c2b92939f244740f13b52ca931f3ac93c5486c06e,False
598ec4b99cbb4e6fb06b953ea8d4192a,01c1e0f07eb5414e,travel,travel:243-2026-07-07-L02,243,1,2026-07-19T11:45:55.983891+00:00,1446.486,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1117,435,29,464,9b8a6e8d954f5f951ff1323a4f8a44b7389ba79a6a18753e5dac82e4eac8824d,False
a5229dceb1354f0cba688d611543c1e2,01c1e0f07eb5414e,travel,travel:392-2026-07-07-L03,392,1,2026-07-19T11:45:56.476887+00:00,1101.2,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1285,502,32,534,699ebeee96118a570f42a64fc872c3da6d120590538acf6debbe680a6108e6bb,False
0ba92f4bb23c4a8896781707fef00242,01c1e0f07eb5414e,travel,travel:253-2026-07-07-L03,253,1,2026-07-19T11:45:56.985452+00:00,763.436,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1120,437,28,465,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,False
36b4d6fed4314abe84005e9279b7780d,01c1e0f07eb5414e,travel,travel:171-2026-07-07-L03,171,1,2026-07-19T11:45:57.985102+00:00,797.081,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1114,435,28,463,5465a83c7cf0d64d0030110a80f9b6f50ff7785e2efff7f4d5de8a82510f8fef,False
d2acedc6ebd348d0b5299d9eacd93c2b,01c1e0f07eb5414e,travel,travel:178-2026-07-07-L03,178,1,2026-07-19T11:45:57.575382+00:00,1357.353,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1285,502,34,536,e000ea383cbf218365d5b5ff17fb00ad0494c7e4a2ef1041c6a754690c380e3b,False
22e8efd46ca74f4983e2941153e1de87,01c1e0f07eb5414e,travel,travel:604-2026-07-07-L01,604,1,2026-07-19T11:45:58.478226+00:00,906.988,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1112,433,31,464,7b8f596ec3da451913a6615f4b31aaa37c185ad189e78fd12b48ec0db2de8dbe,False
37087558115f47ee8aeb3f4f33a56dfb,01c1e0f07eb5414e,travel,travel:623-2026-07-07-L01,623,1,2026-07-19T11:45:58.974081+00:00,775.423,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1112,433,31,464,7b8f596ec3da451913a6615f4b31aaa37c185ad189e78fd12b48ec0db2de8dbe,False
8f21c74e48974c38ba7f49fb76e7e559,01c1e0f07eb5414e,travel,travel:44-2026-07-07-L01,44,1,2026-07-19T11:45:59.477443+00:00,1501.437,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1108,433,35,468,4d3e0d4a158d35507468e816714b40b13030da41b042ec721fdf2433fa7db6a6,False
9a59d9e864fa427fb7116b934faf16e2,01c1e0f07eb5414e,travel,travel:509-2026-07-07-L01,509,1,2026-07-19T11:45:59.980811+00:00,1223.921,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1107,433,32,465,483bed7334a14435fecfde401dd61c0bc21b5b12556189c01682b7a42f27320a,False
8b7dc836a8da4524a6dda51c77c54fa7,01c1e0f07eb5414e,travel,travel:61-2026-07-07-L01,61,1,2026-07-19T11:46:00.476313+00:00,1081.527,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1113,433,40,473,23a34ba6c1d8a21912d574e80c7b829010fa7e740249d8dba964784c692d9799,False
6011b1cded7c4780a17667a6601cd7a3,01c1e0f07eb5414e,travel,travel:292-2026-07-07-L01,292,1,2026-07-19T11:46:00.975304+00:00,1051.045,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1279,500,25,525,8cd1271f1f083bc03f8841ff3d37b25145a34f509057323a0638a3332902d17c,False
88efce02a1c7452da05b4b9169c0b262,01c1e0f07eb5414e,travel,travel:475-2026-07-07-L01,475,1,2026-07-19T11:46:01.480412+00:00,716.34,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1287,503,26,529,c05ff0c89603ba5c82acc6880ea551bf1156b9b72595a22b3d77531dac76c9b6,False
28d4297d716d45b7af294084433d05f0,01c1e0f07eb5414e,travel,travel:19-2026-07-07-L01,19,1,2026-07-19T11:46:01.987218+00:00,1083.369,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1130,440,29,469,1bdd993c5f58dff57116f97565fe1fd2a94bb4c1fcef11abc141822b1334ecc5,False
9f8b9a3ff1794199a7a9275e3fad4723,01c1e0f07eb5414e,travel,travel:870-2026-07-07-L02,870,1,2026-07-19T11:46:02.481534+00:00,1006.325,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1277,501,35,536,85046b63aef8bcdaef02e7e888b39a3ef82554715a85301e5deb0207dc9e48eb,False
78aeda6ac754445188a7a2fbbe68969c,01c1e0f07eb5414e,travel,travel:749-2026-07-07-L01,749,1,2026-07-19T11:46:02.973860+00:00,1167.607,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1282,502,41,543,4e25b2c17690a17cb175bf75187f40043fe412ca29fde3045b0a463fc3b687a4,False
6455ad4002314b5cbd5c4c51877cf370,01c1e0f07eb5414e,travel,travel:907-2026-07-07-L01,907,1,2026-07-19T11:46:03.486395+00:00,1044.44,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1284,502,37,539,262e230d844570bf1994deb0217e0935195ca76cf5ca64efefba6a6120d7a3ea,False
8942a1421b2f49058d89ccbacdbc0295,01c1e0f07eb5414e,travel,travel:852-2026-07-07-L02,852,1,2026-07-19T11:46:03.977583+00:00,1113.757,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1106,434,35,469,e1d1f0ed37805232f96732cffafaa58e7f2c111b64f96a985e21e29a62f79423,False
961e710c510d409287e978741d5b3e78,01c1e0f07eb5414e,travel,travel:865-2026-07-07-L02,865,1,2026-07-19T11:46:04.481630+00:00,1126.941,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1279,501,32,533,5ada6da3321004fcc490788ce2f80aa58f164dee8828bc94bb74c8ed42c3f738,False
d377384b6ef24a68874f299c00d5c52d,01c1e0f07eb5414e,travel,travel:784-2026-07-07-L02,784,1,2026-07-19T11:46:04.975793+00:00,946.512,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,916,364,34,398,78e90868fc42a41c697e29f0c64cca861a8fa1b756fe491bc03b46944d68fdf4,False
3a7428d303294c9d83a90eacfe249214,01c1e0f07eb5414e,travel,travel:856-2026-07-07-L02,856,1,2026-07-19T11:46:05.485869+00:00,1298.764,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1280,501,34,535,568296ca52dd7edba40183c543d4fd63e6a721e27a01e38976df700d4350e03b,False
cf54911a101842378cf50681713dc8cf,01c1e0f07eb5414e,travel,travel:806-2026-07-07-L02,806,1,2026-07-19T11:46:05.976766+00:00,1123.534,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1286,503,40,543,42b095abde167a462d5a50564b71af04899cdae9d0ba6e574566e317d3c8ca85,False
79205eb3375e41ebaf54f39f6ea44ab7,01c1e0f07eb5414e,travel,travel:996-2026-07-07-L02,996,1,2026-07-19T11:46:06.476843+00:00,1248.912,True,200,,False,deepseek-v4-flash,https://api.deepseek.com,1109,434,34,468,50b98b5abfc430c24a09e76749b3b6e937646d03883e0a49e788fc817d2f3511,False
