decision_sequence,agent_id,age_group,digital_access,leg_id,purpose,origin_zone,destination_zone,departure_time,weather_scenario,shared_state_key,state_version_before,state_version_after,base_road_flow_pcu_per_hour,endogenous_flow_before,endogenous_flow_after,prior_influencer_count,prior_influencer_leg_ids,mode_probabilities_without_prior_agents,mode_probabilities_with_prior_agents,probability_delta_from_prior_agents,maximum_absolute_probability_delta,affected_by_prior_agents,coupon_awarded,coupon_available_at_choice,coupon_binding_rule,coupon_bound_to_ride_hailing,chosen_mode,chosen_probability,llm_reason,api_decision_succeeded,api_call_attempted,published_traffic_event
72,133,40-59,True,133-2026-07-07-L01,work,Z4,Z2,2026-07-07 08:00:00,W2,nine_zone_representative|all|2026-07-07T08:00,0,0,80.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.168938038, ""metro"": 0.757042208, ""ride_hailing"": 0.074019754}","{""walk"": 0.0, ""bus"": 0.168938038, ""metro"": 0.757042208, ""ride_hailing"": 0.074019754}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.757042208,作为上班族，地铁通勤时间合理且费用适中，尽管有户外暴露时间但整体效率高，适合准时上班。,True,True,False
73,89,40-59,True,89-2026-07-07-L01,work,Z7,Z1,2026-07-07 08:00:30,W2,nine_zone_representative|all|2026-07-07T08:00,0,0,80.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.019838188, ""metro"": 0.965572098, ""ride_hailing"": 0.014589714}","{""walk"": 0.0, ""bus"": 0.019838188, ""metro"": 0.965572098, ""ride_hailing"": 0.014589714}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,True,True,first_trip_decision_only,False,metro,0.965572098,地铁通勤时间最短且费用适中，适合上班族准时到达工作地点。,True,True,False
74,74,18-39,True,74-2026-07-07-L01,work,Z7,Z1,2026-07-07 08:00:30,W2,nine_zone_representative|all|2026-07-07T08:00,0,0,80.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.005755274, ""metro"": 0.991087336, ""ride_hailing"": 0.00315739}","{""walk"": 0.0, ""bus"": 0.005755274, ""metro"": 0.991087336, ""ride_hailing"": 0.00315739}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.991087336,地铁通勤时间最短且费用适中，适合早高峰上班出行。,True,True,False
75,78,18-39,True,78-2026-07-07-L01,work,Z2,Z7,2026-07-07 08:02:31.080000,W2,nine_zone_representative|all|2026-07-07T08:00,0,0,80.0,0.0,0.0,0,[],"{""walk"": 0.0, ""bus"": 0.000136767, ""metro"": 0.999169387, ""ride_hailing"": 0.000693846}","{""walk"": 0.0, ""bus"": 0.000136767, ""metro"": 0.999169387, ""ride_hailing"": 0.000693846}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,metro,0.999169387,作为上班族，地铁耗时合理且费用低，天气W2不影响，无优惠券时性价比最高。,True,True,False
76,68,18-39,True,68-2026-07-07-L01,out_of_home_family_activity,Z6,Z6,2026-07-07 08:03:30.360000,W2,nine_zone_representative|all|2026-07-07T08:00,0,1,80.0,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.497903512, ""metro"": 0.0, ""ride_hailing"": 0.502096488}","{""walk"": 0.0, ""bus"": 0.497903512, ""metro"": 0.0, ""ride_hailing"": 0.502096488}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,0.502096488,虽然价格较高，但出行时间短且无需等待，适合家庭活动出行。,True,True,True
77,141,40-59,True,141-2026-07-07-L01,work,Z8,Z1,2026-07-07 08:04:14.160000,W2,nine_zone_representative|all|2026-07-07T08:00,1,1,80.0,30.0,30.0,1,"[""68-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.079904013, ""metro"": 0.904921386, ""ride_hailing"": 0.015174601}","{""walk"": 0.0, ""bus"": 0.066421821, ""metro"": 0.918929712, ""ride_hailing"": 0.014648466}","{""walk"": 0.0, ""bus"": -0.013482191, ""metro"": 0.014008327, ""ride_hailing"": -0.000526135}",0.014008327,True,False,False,first_trip_decision_only,False,metro,0.918929712,作为上班族，地铁通勤时间较短且费用适中，尽管有等待时间但整体效率高，适合准时上班。,True,True,False
78,17,18-39,True,17-2026-07-07-L01,work,Z7,Z4,2026-07-07 08:05:08.580000,W2,nine_zone_representative|all|2026-07-07T08:00,1,1,80.0,30.0,30.0,1,"[""68-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.086184005, ""metro"": 0.852353718, ""ride_hailing"": 0.061462277}","{""walk"": 0.0, ""bus"": 0.080667527, ""metro"": 0.859547514, ""ride_hailing"": 0.059784959}","{""walk"": 0.0, ""bus"": -0.005516478, ""metro"": 0.007193796, ""ride_hailing"": -0.001677318}",0.007193796,True,False,False,first_trip_decision_only,False,metro,0.859547514,尽管等待时间较长，但地铁总行程时间最短且费用适中，适合通勤出行。,True,True,False
79,67,18-39,True,67-2026-07-07-L01,work,Z7,Z7,2026-07-07 08:05:34.560000,W2,nine_zone_representative|all|2026-07-07T08:00,1,1,80.0,30.0,30.0,1,"[""68-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.013789031, ""metro"": 0.976700878, ""ride_hailing"": 0.009510091}","{""walk"": 0.0, ""bus"": 0.012669372, ""metro"": 0.978237477, ""ride_hailing"": 0.009093151}","{""walk"": 0.0, ""bus"": -0.001119659, ""metro"": 0.001536599, ""ride_hailing"": -0.00041694}",0.001536599,True,False,False,first_trip_decision_only,False,metro,0.978237477,"Metro is fastest and cheapest among options, with high probability and low wait time.",True,True,False
80,152,60+,False,152-2026-07-07-L01,medical,Z6,Z6,2026-07-07 08:07:28.320000,W2,nine_zone_representative|all|2026-07-07T08:00,1,2,80.0,30.0,60.0,1,"[""68-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.889657756, ""metro"": 0.0, ""ride_hailing"": 0.110342244}","{""walk"": 0.0, ""bus"": 0.887814592, ""metro"": 0.0, ""ride_hailing"": 0.112185408}","{""walk"": 0.0, ""bus"": -0.001843164, ""metro"": 0.0, ""ride_hailing"": 0.001843164}",0.001843164,True,True,True,first_trip_decision_only,True,ride_hailing,0.112185408,作为60岁以上退休人员，医疗出行需要舒适快捷，网约车有优惠券且时间更短，避免公交长时间等待和户外暴露。,True,True,True
81,60,18-39,True,60-2026-07-07-L01,work,Z7,Z7,2026-07-07 08:08:32.940000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.024369619, ""metro"": 0.95638567, ""ride_hailing"": 0.019244711}","{""walk"": 0.0, ""bus"": 0.020833843, ""metro"": 0.961379034, ""ride_hailing"": 0.017787123}","{""walk"": 0.0, ""bus"": -0.003535776, ""metro"": 0.004993364, ""ride_hailing"": -0.001457588}",0.004993364,True,False,False,first_trip_decision_only,False,metro,0.961379034,"Metro is fastest and most reliable for work commute, with low cost and high model probability.",True,True,False
82,108,40-59,True,108-2026-07-07-L01,work,Z3,Z2,2026-07-07 08:08:37.560000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.224363933, ""metro"": 0.715549252, ""ride_hailing"": 0.060086815}","{""walk"": 0.0, ""bus"": 0.203029985, ""metro"": 0.73895031, ""ride_hailing"": 0.058019704}","{""walk"": 0.0, ""bus"": -0.021333947, ""metro"": 0.023401058, ""ride_hailing"": -0.002067111}",0.023401058,True,False,False,first_trip_decision_only,False,metro,0.73895031,作为上班族，地铁时间适中且费用合理，比公交快，比网约车便宜，适合通勤。,True,True,False
83,107,40-59,True,107-2026-07-07-L01,work,Z2,Z3,2026-07-07 08:08:37.560000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.199471163, ""metro"": 0.636160366, ""ride_hailing"": 0.164368471}","{""walk"": 0.0, ""bus"": 0.181195775, ""metro"": 0.659482262, ""ride_hailing"": 0.159321963}","{""walk"": 0.0, ""bus"": -0.018275388, ""metro"": 0.023321896, ""ride_hailing"": -0.005046508}",0.023321896,True,True,True,first_trip_decision_only,False,metro,0.659482262,作为40-59岁上班族，地铁通勤时间合理且费用适中，优惠券不适用但性价比高，适合准时上班。,True,True,False
84,116,40-59,True,116-2026-07-07-L01,work,Z6,Z1,2026-07-07 08:09:17.940000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.021951277, ""metro"": 0.961768056, ""ride_hailing"": 0.016280667}","{""walk"": 0.0, ""bus"": 0.015365164, ""metro"": 0.969643854, ""ride_hailing"": 0.014990982}","{""walk"": 0.0, ""bus"": -0.006586113, ""metro"": 0.007875798, ""ride_hailing"": -0.001289684}",0.007875798,True,False,False,first_trip_decision_only,False,metro,0.969643854,作为上班族，地铁时间合理且费用适中，尽管等待稍长但整体概率最高，适合通勤。,True,True,False
85,195,60+,False,195-2026-07-07-L01,medical,Z9,Z9,2026-07-07 08:10:06.240000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.852156889, ""metro"": 0.0, ""ride_hailing"": 0.147843111}","{""walk"": 0.0, ""bus"": 0.848233784, ""metro"": 0.0, ""ride_hailing"": 0.151766216}","{""walk"": 0.0, ""bus"": -0.003923105, ""metro"": 0.0, ""ride_hailing"": 0.003923105}",0.003923105,True,True,True,first_trip_decision_only,False,bus,0.848233784,作为退休老人，我选择公交出行，因为票价仅2元且家人可协助，而网约车等待时间长达20分钟且费用高，不适合日常就医。,True,True,False
86,129,40-59,True,129-2026-07-07-L01,work,Z7,Z7,2026-07-07 08:12:23.880000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.266676973, ""metro"": 0.676289397, ""ride_hailing"": 0.05703363}","{""walk"": 0.0, ""bus"": 0.244276186, ""metro"": 0.700565941, ""ride_hailing"": 0.055157873}","{""walk"": 0.0, ""bus"": -0.022400787, ""metro"": 0.024276543, ""ride_hailing"": -0.001875756}",0.024276543,True,False,False,first_trip_decision_only,False,metro,0.700565941,作为上班族，地铁通勤时间适中且费用合理，尽管等待时间稍长但整体可靠性高，适合准时上班。,True,True,False
87,26,18-39,True,26-2026-07-07-L01,work,Z4,Z7,2026-07-07 08:12:31.380000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.214318279, ""metro"": 0.675364263, ""ride_hailing"": 0.110317458}","{""walk"": 0.0, ""bus"": 0.196710501, ""metro"": 0.699287605, ""ride_hailing"": 0.104001894}","{""walk"": 0.0, ""bus"": -0.017607778, ""metro"": 0.023923342, ""ride_hailing"": -0.006315564}",0.023923342,True,False,False,first_trip_decision_only,False,metro,0.699287605,"Metro offers the best balance of travel time and cost, and is the most probable choice for a regular worker commuting to work.",True,True,False
88,140,40-59,True,140-2026-07-07-L01,work,Z3,Z1,2026-07-07 08:17:24.480000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.209596572, ""metro"": 0.658629129, ""ride_hailing"": 0.131774298}","{""walk"": 0.0, ""bus"": 0.196910589, ""metro"": 0.673852174, ""ride_hailing"": 0.129237237}","{""walk"": 0.0, ""bus"": -0.012685984, ""metro"": 0.015223045, ""ride_hailing"": -0.002537061}",0.015223045,True,False,False,first_trip_decision_only,False,metro,0.673852174,作为上班族，地铁通勤时间短且准时，适合早高峰出行，且费用适中。,True,True,False
89,55,18-39,True,55-2026-07-07-L01,work,Z1,Z2,2026-07-07 08:17:36.360000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.118198203, ""metro"": 0.745320184, ""ride_hailing"": 0.136481613}","{""walk"": 0.0, ""bus"": 0.108942264, ""metro"": 0.758795306, ""ride_hailing"": 0.13226243}","{""walk"": 0.0, ""bus"": -0.009255939, ""metro"": 0.013475123, ""ride_hailing"": -0.004219183}",0.013475123,True,False,False,first_trip_decision_only,False,metro,0.758795306,作为上班族，地铁耗时短、费用低且概率最高，适合准时通勤。,True,True,False
90,51,18-39,True,51-2026-07-07-L01,work,Z2,Z1,2026-07-07 08:17:36.360000,W2,nine_zone_representative|all|2026-07-07T08:00,2,2,80.0,60.0,60.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.118198203, ""metro"": 0.745320184, ""ride_hailing"": 0.136481613}","{""walk"": 0.0, ""bus"": 0.108942264, ""metro"": 0.758795306, ""ride_hailing"": 0.13226243}","{""walk"": 0.0, ""bus"": -0.009255939, ""metro"": 0.013475123, ""ride_hailing"": -0.004219183}",0.013475123,True,False,False,first_trip_decision_only,False,metro,0.758795306,Metro is the fastest and most reliable option for work commute with low cost and high probability.,True,True,False
91,1,18-39,True,1-2026-07-07-L01,work,Z3,Z1,2026-07-07 08:18:32.340000,W2,nine_zone_representative|all|2026-07-07T08:00,2,3,80.0,60.0,90.0,2,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.416325242, ""metro"": 0.106766669, ""ride_hailing"": 0.476908089}","{""walk"": 0.0, ""bus"": 0.403547775, ""metro"": 0.110034932, ""ride_hailing"": 0.486417293}","{""walk"": 0.0, ""bus"": -0.012777467, ""metro"": 0.003268264, ""ride_hailing"": 0.009509204}",0.012777467,True,False,False,first_trip_decision_only,False,ride_hailing,0.486417293,作为上班族，我优先考虑时间效率，网约车总耗时最短（33.63分钟），且天气W2（推测为良好）适合出行，尽管费用较高但无优惠券时仍是最快选择。,True,True,True
92,10,18-39,True,10-2026-07-07-L01,work,Z5,Z3,2026-07-07 08:20:16.980000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.000544457, ""metro"": 0.99796814, ""ride_hailing"": 0.001487403}","{""walk"": 0.0, ""bus"": 0.000344213, ""metro"": 0.99839587, ""ride_hailing"": 0.001259917}","{""walk"": 0.0, ""bus"": -0.000200245, ""metro"": 0.00042773, ""ride_hailing"": -0.000227486}",0.00042773,True,False,False,first_trip_decision_only,False,metro,0.99839587,"Metro is fastest and cheapest for work trip with high probability, despite moderate wait.",True,True,False
93,178,60+,True,178-2026-07-07-L01,visit,Z2,Z3,2026-07-07 08:21:13.980000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.704721073, ""metro"": 0.281397732, ""ride_hailing"": 0.013881196}","{""walk"": 0.0, ""bus"": 0.681395652, ""metro"": 0.30446256, ""ride_hailing"": 0.014141788}","{""walk"": 0.0, ""bus"": -0.023325421, ""metro"": 0.023064828, ""ride_hailing"": 0.000260593}",0.023325421,True,False,False,first_trip_decision_only,False,bus,0.681395652,作为退休老人，我选择公交，因为票价仅2元且等待时间短，户外暴露时间少，适合标准医疗需求。,True,True,False
94,165,60+,True,165-2026-07-07-L01,medical,Z9,Z9,2026-07-07 08:22:33.780000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.961057835, ""metro"": 0.0, ""ride_hailing"": 0.038942165}","{""walk"": 0.0, ""bus"": 0.95963295, ""metro"": 0.0, ""ride_hailing"": 0.04036705}","{""walk"": 0.0, ""bus"": -0.001424886, ""metro"": 0.0, ""ride_hailing"": 0.001424886}",0.001424886,True,False,False,first_trip_decision_only,False,bus,0.95963295,作为退休老人，医疗出行需节省费用，公交票价仅2元且等待时间可接受，而网约车费用过高且等待时间更长。,True,True,False
95,176,60+,True,176-2026-07-07-L01,visit,Z7,Z3,2026-07-07 08:22:35.640000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.004610955, ""metro"": 0.99258236, ""ride_hailing"": 0.002806685}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.997482876, ""ride_hailing"": 0.002517124}","{""walk"": 0.0, ""bus"": -0.004610955, ""metro"": 0.004900516, ""ride_hailing"": -0.000289561}",0.004900516,True,True,True,first_trip_decision_only,False,metro,0.997482876,作为60岁以上兼职工作者，地铁票价仅7元且优惠券不适用，远低于网约车59元，且出行时间93分钟虽稍长但可接受，适合低医疗需求的访友行程。,True,True,False
96,72,18-39,True,72-2026-07-07-L01,work,Z8,Z1,2026-07-07 08:23:39,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.005756269, ""metro"": 0.9919955, ""ride_hailing"": 0.002248231}","{""walk"": 0.0, ""bus"": 0.004736751, ""metro"": 0.993400975, ""ride_hailing"": 0.001862274}","{""walk"": 0.0, ""bus"": -0.001019519, ""metro"": 0.001405475, ""ride_hailing"": -0.000385957}",0.001405475,True,False,False,first_trip_decision_only,False,metro,0.993400975,地铁通勤时间最短且费用适中，适合上班族准时到达工作地点。,True,True,False
97,118,40-59,True,118-2026-07-07-L01,work,Z5,Z5,2026-07-07 08:24:14.280000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.728462916, ""metro"": 0.0, ""ride_hailing"": 0.271537084}","{""walk"": 0.0, ""bus"": 0.715045977, ""metro"": 0.0, ""ride_hailing"": 0.284954023}","{""walk"": 0.0, ""bus"": -0.013416939, ""metro"": 0.0, ""ride_hailing"": 0.013416939}",0.013416939,True,False,False,first_trip_decision_only,False,bus,0.715045977,作为常规上班族，公交票价仅2元且等待时间短，远低于网约车42.78元的高昂费用，更符合日常通勤的经济性需求。,True,True,False
98,66,18-39,True,66-2026-07-07-L01,work,Z5,Z7,2026-07-07 08:24:35.400000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.006843627, ""metro"": 0.990308897, ""ride_hailing"": 0.002847476}","{""walk"": 0.0, ""bus"": 0.005658123, ""metro"": 0.991969325, ""ride_hailing"": 0.002372552}","{""walk"": 0.0, ""bus"": -0.001185505, ""metro"": 0.001660428, ""ride_hailing"": -0.000474924}",0.001660428,True,False,False,first_trip_decision_only,False,metro,0.991969325,"Metro is fastest with 60 min travel time and low cost, fitting my work commute as a regular worker.",True,True,False
99,83,40-59,True,83-2026-07-07-L01,work,Z1,Z2,2026-07-07 08:27:26.640000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.549355799, ""metro"": 0.100911442, ""ride_hailing"": 0.349732759}","{""walk"": 0.0, ""bus"": 0.531866423, ""metro"": 0.106707919, ""ride_hailing"": 0.361425658}","{""walk"": 0.0, ""bus"": -0.017489376, ""metro"": 0.005796477, ""ride_hailing"": 0.011692899}",0.017489376,True,False,False,first_trip_decision_only,False,bus,0.531866423,作为常规上班族，公交费用低且等待时间短，尽管通勤时间较长但性价比最高。,True,True,False
100,16,18-39,True,16-2026-07-07-L01,work,Z2,Z3,2026-07-07 08:29:28.140000,W2,nine_zone_representative|all|2026-07-07T08:00,3,3,80.0,90.0,90.0,3,"[""68-2026-07-07-L01"", ""152-2026-07-07-L01"", ""1-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.352854851, ""metro"": 0.435650269, ""ride_hailing"": 0.211494879}","{""walk"": 0.0, ""bus"": 0.323998592, ""metro"": 0.471993007, ""ride_hailing"": 0.2040084}","{""walk"": 0.0, ""bus"": -0.028856259, ""metro"": 0.036342738, ""ride_hailing"": -0.007486479}",0.036342738,True,False,False,first_trip_decision_only,False,metro,0.471993007,作为年轻上班族，地铁通勤时间较短且费用适中，尽管有等待但整体可靠性高，适合准时上班。,True,True,False
101,125,40-59,True,125-2026-07-07-L01,work,Z8,Z6,2026-07-07 08:30:00,W2,nine_zone_representative|all|2026-07-07T08:30,0,1,80.0,0.0,30.0,0,[],"{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 1.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 1.0}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.0, ""ride_hailing"": 0.0}",0.0,False,False,False,first_trip_decision_only,False,ride_hailing,1.0,作为上班族，早高峰时段只有网约车可选，尽管费用较高且需等待，但能确保按时到达工作地点。,True,True,True
102,53,18-39,True,53-2026-07-07-L01,work,Z2,Z7,2026-07-07 08:31:43.080000,W2,nine_zone_representative|all|2026-07-07T08:30,1,1,80.0,30.0,30.0,1,"[""125-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.000711067, ""metro"": 0.998526856, ""ride_hailing"": 0.000762078}","{""walk"": 0.0, ""bus"": 0.000615209, ""metro"": 0.998666913, ""ride_hailing"": 0.000717878}","{""walk"": 0.0, ""bus"": -9.5857e-05, ""metro"": 0.000140057, ""ride_hailing"": -4.42e-05}",0.000140057,True,False,False,first_trip_decision_only,False,metro,0.998666913,"Metro is fastest and cheapest for work trip, with high probability and low outdoor time.",True,True,False
103,82,40-59,True,82-2026-07-07-L01,work,Z2,Z7,2026-07-07 08:31:43.080000,W2,nine_zone_representative|all|2026-07-07T08:30,1,1,80.0,30.0,30.0,1,"[""125-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.002531244, ""metro"": 0.992279441, ""ride_hailing"": 0.005189315}","{""walk"": 0.0, ""bus"": 0.002211374, ""metro"": 0.992852376, ""ride_hailing"": 0.00493625}","{""walk"": 0.0, ""bus"": -0.00031987, ""metro"": 0.000572935, ""ride_hailing"": -0.000253065}",0.000572935,True,True,True,first_trip_decision_only,False,metro,0.992852376,作为40-59岁上班族，地铁通勤时间合理且费用低，尽管有优惠券但网约车价格仍高，公交时间过长，因此选择概率最高的地铁。,True,True,False
104,48,18-39,True,48-2026-07-07-L01,work,Z7,Z2,2026-07-07 08:32:31.080000,W2,nine_zone_representative|all|2026-07-07T08:30,1,1,80.0,30.0,30.0,1,"[""125-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.00070089, ""metro"": 0.998579765, ""ride_hailing"": 0.000719346}","{""walk"": 0.0, ""bus"": 0.000610406, ""metro"": 0.998708097, ""ride_hailing"": 0.000681497}","{""walk"": 0.0, ""bus"": -9.0484e-05, ""metro"": 0.000128333, ""ride_hailing"": -3.7849e-05}",0.000128333,True,False,False,first_trip_decision_only,False,metro,0.998708097,"Metro is fastest and cheapest with high probability, despite longer outdoor time.",True,True,False
105,101,40-59,True,101-2026-07-07-L01,work,Z6,Z6,2026-07-07 08:34:48.600000,W2,nine_zone_representative|all|2026-07-07T08:30,1,1,80.0,30.0,30.0,1,"[""125-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.677214927, ""metro"": 0.0, ""ride_hailing"": 0.322785073}","{""walk"": 0.0, ""bus"": 0.673573211, ""metro"": 0.0, ""ride_hailing"": 0.326426789}","{""walk"": 0.0, ""bus"": -0.003641716, ""metro"": 0.0, ""ride_hailing"": 0.003641716}",0.003641716,True,False,False,first_trip_decision_only,False,bus,0.673573211,作为常规上班族，我优先考虑经济实惠的公交出行，虽然时间较长但费用仅2元，且等待时间较短。,True,True,False
106,76,18-39,True,76-2026-07-07-L01,work,Z8,Z8,2026-07-07 08:36:23.220000,W2,nine_zone_representative|all|2026-07-07T08:30,1,2,80.0,30.0,60.0,1,"[""125-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.48379243, ""metro"": 0.0, ""ride_hailing"": 0.51620757}","{""walk"": 0.0, ""bus"": 0.479094195, ""metro"": 0.0, ""ride_hailing"": 0.520905805}","{""walk"": 0.0, ""bus"": -0.004698235, ""metro"": 0.0, ""ride_hailing"": 0.004698235}",0.004698235,True,False,False,first_trip_decision_only,False,ride_hailing,0.520905805,作为上班族，我优先选择时间更短的网约车，尽管费用较高，但能确保准时到达工作地点。,True,True,True
107,28,18-39,True,28-2026-07-07-L01,work,Z6,Z6,2026-07-07 08:36:51,W2,nine_zone_representative|all|2026-07-07T08:30,2,3,80.0,60.0,90.0,2,"[""125-2026-07-07-L01"", ""76-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.485759852, ""metro"": 0.0, ""ride_hailing"": 0.514240148}","{""walk"": 0.0, ""bus"": 0.476333947, ""metro"": 0.0, ""ride_hailing"": 0.523666053}","{""walk"": 0.0, ""bus"": -0.009425905, ""metro"": 0.0, ""ride_hailing"": 0.009425905}",0.009425905,True,False,False,first_trip_decision_only,False,ride_hailing,0.523666053,作为上班族，时间宝贵，网约车比公交快近34分钟，虽然贵但能准时到岗。,True,True,True
108,5,18-39,True,5-2026-07-07-L01,work,Z4,Z1,2026-07-07 08:37:54.186667,W2,nine_zone_representative|all|2026-07-07T08:30,3,3,80.0,90.0,90.0,3,"[""125-2026-07-07-L01"", ""76-2026-07-07-L01"", ""28-2026-07-07-L01""]","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.99938471, ""ride_hailing"": 0.00061529}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 0.999463956, ""ride_hailing"": 0.000536044}","{""walk"": 0.0, ""bus"": 0.0, ""metro"": 7.9246e-05, ""ride_hailing"": -7.9246e-05}",7.9246e-05,True,False,False,first_trip_decision_only,False,metro,0.999463956,作为上班族，地铁费用低且时间稳定，虽然稍慢但性价比远高于网约车，且无优惠券时更经济。,True,True,False
