seed,policy,weather_scenario,day_type,group,agent_count,coupon_reached,coupon_participated,coupon_awarded,coupon_redeemed,coupon_induced_requests,coupon_subsidy_yuan,ride_hailing_requests,successful_ride_hailing_requests,failed_ride_hailing_requests,mean_ride_hailing_wait_minutes_per_request,fallback_attempts,transport_unmet,mandatory_activity_incomplete,necessary_activity_completion_rate,walking_legs,bus_legs,metro_legs,ride_hailing_legs,total_outdoor_exposure_minutes,total_heat_risk_burden
49,C3_mixed,W1,workday,60+_nondigital_assisted,23,23,8,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,24,3,0,468.857,6194.771267
49,C3_mixed,W1,workday,60+_nondigital_unassisted,5,2,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,3,3,0,104.514,1420.835866
49,C3_mixed,W2,workday,18-39,80,80,62,13,9,4,54.33,49,47,2,12.504478,2,0,3,0.958904,2,35,87,47,3536.905,0.0
49,C3_mixed,W2,workday,40-59,66,66,43,11,3,1,19.05,14,14,0,10.368929,0,0,2,0.96875,0,47,66,14,2536.76,0.0
49,C3_mixed,W2,workday,60+_digital,26,26,14,10,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,29,8,0,762.525,0.0
49,C3_mixed,W2,workday,60+_nondigital_assisted,23,23,8,5,1,1,5.3,1,1,0,10.0,0,0,0,1.0,0,25,4,1,580.174,0.0
49,C3_mixed,W2,workday,60+_nondigital_unassisted,5,2,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,3,3,0,106.514,0.0
50,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,24,24,0,11.059767,0,0,2,0.972222,4,73,86,24,3556.447,0.0
50,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,5,5,0,11.4734,0,0,0,1.0,0,78,50,5,2356.381,0.0
50,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,34,7,0,714.37,0.0
50,C0_no_coupon,W0,workday,60+_nondigital_assisted,18,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,24,2,0,485.731,0.0
50,C0_no_coupon,W0,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,0.0
50,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,26,26,0,10.882093,0,0,2,0.972222,4,70,86,26,3518.875,20656.86017
50,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,7,7,0,11.052429,0,0,0,1.0,0,74,51,7,2333.023,16677.418638
50,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,28,6,1,601.085,8674.121299
50,C0_no_coupon,W1,workday,60+_nondigital_assisted,18,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,23,1,0,447.731,6107.4611
50,C0_no_coupon,W1,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,3238.0543
50,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,41,40,1,10.750512,1,1,5,0.930556,4,33,97,40,3628.187,0.0
50,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,11,10,1,10.805091,1,0,3,0.95082,0,45,67,10,2547.364,0.0
50,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,6,0,656.759,0.0
50,C0_no_coupon,W2,workday,60+_nondigital_assisted,18,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,23,3,0,498.226,0.0
50,C0_no_coupon,W2,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,213.0,0.0
50,C1_public_limited,W0,workday,18-39,80,80,65,14,7,4,48.88,28,27,1,10.427214,1,0,2,0.972222,4,70,86,27,3532.373,0.0
50,C1_public_limited,W0,workday,40-59,66,66,43,18,3,1,24.01,6,5,1,12.227833,1,0,1,0.983607,0,78,50,5,2381.523,0.0
50,C1_public_limited,W0,workday,60+_digital,26,26,13,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,34,7,0,714.37,0.0
50,C1_public_limited,W0,workday,60+_nondigital_assisted,18,18,11,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,24,2,0,485.731,0.0
50,C1_public_limited,W0,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,0.0
50,C1_public_limited,W1,workday,18-39,80,80,65,14,7,4,48.88,30,29,1,10.3154,1,0,2,0.972222,4,67,86,29,3494.801,20573.771836
50,C1_public_limited,W1,workday,40-59,66,66,43,18,3,0,24.01,7,6,1,11.909571,1,0,1,0.983607,0,75,51,6,2366.594,16794.784606
50,C1_public_limited,W1,workday,60+_digital,26,26,13,5,0,0,0.0,1,1,0,8.0,0,0,0,1.0,0,28,6,1,601.085,8674.121299
50,C1_public_limited,W1,workday,60+_nondigital_assisted,18,18,11,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,23,1,0,447.731,6107.4611
50,C1_public_limited,W1,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,3238.0543
50,C1_public_limited,W2,workday,18-39,80,80,65,14,8,2,67.12,43,42,1,10.678326,1,1,5,0.930556,4,33,95,42,3586.87,0.0
50,C1_public_limited,W2,workday,40-59,66,66,43,18,8,5,62.2,16,15,1,10.766,1,0,3,0.95082,0,42,65,15,2487.113,0.0
50,C1_public_limited,W2,workday,60+_digital,26,26,13,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,6,0,656.759,0.0
50,C1_public_limited,W2,workday,60+_nondigital_assisted,18,18,11,3,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,23,3,0,498.226,0.0
50,C1_public_limited,W2,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,213.0,0.0
50,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,24,24,0,11.059767,0,0,2,0.972222,4,73,86,24,3556.447,0.0
50,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,5,5,0,11.4734,0,0,0,1.0,0,78,50,5,2356.381,0.0
50,C2_elder_limited,W0,workday,60+_digital,26,26,0,25,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,34,7,0,714.37,0.0
50,C2_elder_limited,W0,workday,60+_nondigital_assisted,18,18,0,15,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,24,2,0,485.731,0.0
50,C2_elder_limited,W0,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,0.0
50,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,26,26,0,10.882093,0,0,2,0.972222,4,70,86,26,3518.875,20656.86017
50,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,7,7,0,11.052429,0,0,0,1.0,0,74,51,7,2333.023,16677.418638
50,C2_elder_limited,W1,workday,60+_digital,26,26,0,25,1,0,4.59,1,1,0,8.0,0,0,0,1.0,0,28,6,1,601.085,8674.121299
50,C2_elder_limited,W1,workday,60+_nondigital_assisted,18,18,0,15,1,1,5.3,1,1,0,6.0,0,0,0,1.0,0,23,0,1,437.731,5933.152767
50,C2_elder_limited,W1,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,3238.0543
50,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,41,40,1,10.750512,1,1,5,0.930556,4,33,97,40,3628.187,0.0
50,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,11,10,1,10.805091,1,0,3,0.95082,0,45,67,10,2547.364,0.0
50,C2_elder_limited,W2,workday,60+_digital,26,26,0,25,1,1,3.77,1,1,0,6.0,0,0,0,1.0,0,30,6,1,647.759,0.0
50,C2_elder_limited,W2,workday,60+_nondigital_assisted,18,18,0,15,1,1,7.54,1,1,0,10.0,0,0,0,1.0,0,22,3,1,489.369,0.0
50,C2_elder_limited,W2,workday,60+_nondigital_unassisted,10,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,213.0,0.0
50,C3_mixed,W0,workday,18-39,80,80,65,12,7,4,48.88,28,27,1,10.427214,1,0,2,0.972222,4,70,86,27,3532.373,0.0
50,C3_mixed,W0,workday,40-59,66,66,43,11,0,0,0.0,5,4,1,12.6734,1,0,1,0.983607,0,79,50,4,2389.952,0.0
50,C3_mixed,W0,workday,60+_digital,26,26,13,11,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,34,7,0,714.37,0.0
50,C3_mixed,W0,workday,60+_nondigital_assisted,18,18,11,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,24,2,0,485.731,0.0
50,C3_mixed,W0,workday,60+_nondigital_unassisted,10,3,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,0.0
50,C3_mixed,W1,workday,18-39,80,80,65,12,7,4,48.88,30,29,1,10.3154,1,0,2,0.972222,4,67,86,29,3494.801,20573.771836
50,C3_mixed,W1,workday,40-59,66,66,43,11,0,0,0.0,7,6,1,11.909571,1,0,1,0.983607,0,75,51,6,2366.594,16794.784606
50,C3_mixed,W1,workday,60+_digital,26,26,13,11,1,0,4.59,1,1,0,8.0,0,0,0,1.0,0,28,6,1,601.085,8674.121299
50,C3_mixed,W1,workday,60+_nondigital_assisted,18,18,11,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,23,1,0,447.731,6107.4611
50,C3_mixed,W1,workday,60+_nondigital_unassisted,10,3,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,208.8,3238.0543
50,C3_mixed,W2,workday,18-39,80,80,65,12,8,2,67.12,43,42,1,10.678326,1,1,5,0.930556,4,33,95,42,3586.87,0.0
50,C3_mixed,W2,workday,40-59,66,66,43,11,5,5,38.19,16,15,1,10.766,1,0,3,0.95082,0,42,65,15,2487.113,0.0
50,C3_mixed,W2,workday,60+_digital,26,26,13,11,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,31,6,0,656.759,0.0
50,C3_mixed,W2,workday,60+_nondigital_assisted,18,18,11,6,1,1,7.54,1,1,0,10.0,0,0,0,1.0,0,22,3,1,489.369,0.0
50,C3_mixed,W2,workday,60+_nondigital_unassisted,10,3,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,1,0,213.0,0.0
51,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,9,9,0,10.401111,0,0,1,0.986111,4,86,78,9,3450.228,0.0
51,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,8,8,0,11.7775,0,0,3,0.952381,0,87,45,8,2425.633,0.0
51,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,40,5,0,831.868,0.0
51,C0_no_coupon,W0,workday,60+_nondigital_assisted,17,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,2,0,395.014,0.0
51,C0_no_coupon,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,0.0
51,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,9,9,0,10.401111,0,0,1,0.986111,4,85,79,9,3453.728,20503.98917
51,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,9,9,0,11.357778,0,0,3,0.952381,0,87,43,9,2383.633,17819.569532
51,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,1,1,0,12.0,0,0,0,1.0,0,36,5,1,760.188,10516.556266
51,C0_no_coupon,W1,workday,60+_nondigital_assisted,17,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,365.014,5814.561134
51,C0_no_coupon,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,3884.5729
51,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,36,36,0,10.464611,0,0,1,0.986111,2,42,95,36,3675.992,0.0
51,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,20,20,0,10.47885,0,0,1,0.984127,0,51,63,20,2596.971,0.0
51,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,33,9,0,820.63,0.0
51,C0_no_coupon,W2,workday,60+_nondigital_assisted,17,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,371.847,0.0
51,C0_no_coupon,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,1,0,271.884,0.0
51,C1_public_limited,W0,workday,18-39,80,80,59,20,8,6,57.78,15,15,0,11.262867,0,0,1,0.986111,4,81,77,15,3381.742,0.0
51,C1_public_limited,W0,workday,40-59,66,66,45,15,3,2,16.59,10,10,0,10.922,0,0,3,0.952381,0,85,45,10,2413.344,0.0
51,C1_public_limited,W0,workday,60+_digital,26,26,11,3,1,1,5.25,1,1,0,12.0,0,0,0,1.0,0,39,5,1,809.868,0.0
51,C1_public_limited,W0,workday,60+_nondigital_assisted,17,17,7,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,2,0,395.014,0.0
51,C1_public_limited,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,0.0
51,C1_public_limited,W1,workday,18-39,80,80,59,20,9,7,67.79,16,16,0,11.280812,0,0,1,0.986111,4,78,79,16,3397.313,20253.672503
51,C1_public_limited,W1,workday,40-59,66,66,45,15,4,3,21.04,12,12,0,10.268333,0,0,3,0.952381,0,84,43,12,2362.344,17637.376164
51,C1_public_limited,W1,workday,60+_digital,26,26,11,3,1,0,5.25,1,1,0,12.0,0,0,0,1.0,0,36,5,1,760.188,10516.491266
51,C1_public_limited,W1,workday,60+_nondigital_assisted,17,17,7,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,365.014,5814.517801
51,C1_public_limited,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,3884.551234
51,C1_public_limited,W2,workday,18-39,80,80,59,20,11,8,92.5,44,43,1,10.861659,1,0,1,0.986111,2,39,91,43,3592.135,0.0
51,C1_public_limited,W2,workday,40-59,66,66,45,15,9,5,54.96,25,25,0,10.3498,0,0,1,0.984127,0,46,63,25,2549.806,0.0
51,C1_public_limited,W2,workday,60+_digital,26,26,11,3,1,1,5.25,1,1,0,12.0,0,0,0,1.0,0,32,9,1,798.63,0.0
51,C1_public_limited,W2,workday,60+_nondigital_assisted,17,17,7,2,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,371.847,0.0
51,C1_public_limited,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,1,0,271.884,0.0
51,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,9,9,0,10.401111,0,0,1,0.986111,4,86,78,9,3450.228,0.0
51,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,8,8,0,11.7775,0,0,3,0.952381,0,87,45,8,2425.633,0.0
51,C2_elder_limited,W0,workday,60+_digital,26,26,0,23,1,1,5.25,1,1,0,12.0,0,0,0,1.0,0,39,5,1,809.868,0.0
51,C2_elder_limited,W0,workday,60+_nondigital_assisted,17,17,0,17,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,2,0,395.014,0.0
51,C2_elder_limited,W0,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,0.0
51,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,9,9,0,10.401111,0,0,1,0.986111,4,85,79,9,3453.728,20503.98917
51,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,9,9,0,11.357778,0,0,3,0.952381,0,87,43,9,2383.633,17819.569532
51,C2_elder_limited,W1,workday,60+_digital,26,26,0,23,1,0,5.25,1,1,0,12.0,0,0,0,1.0,0,36,5,1,760.188,10516.556266
51,C2_elder_limited,W1,workday,60+_nondigital_assisted,17,17,0,17,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,365.014,5814.561134
51,C2_elder_limited,W1,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,3884.5729
51,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,36,36,0,10.464611,0,0,1,0.986111,2,42,95,36,3675.992,0.0
51,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,20,20,0,10.47885,0,0,1,0.984127,0,51,63,20,2596.971,0.0
51,C2_elder_limited,W2,workday,60+_digital,26,26,0,23,1,1,5.25,1,1,0,12.0,0,0,0,1.0,0,32,9,1,798.63,0.0
51,C2_elder_limited,W2,workday,60+_nondigital_assisted,17,17,0,17,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,371.847,0.0
51,C2_elder_limited,W2,workday,60+_nondigital_unassisted,11,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,1,0,271.884,0.0
51,C3_mixed,W0,workday,18-39,80,80,59,12,5,4,38.19,13,13,0,11.764846,0,0,1,0.986111,4,82,78,13,3414.741,0.0
51,C3_mixed,W0,workday,40-59,66,66,45,11,1,1,9.38,9,9,0,11.357778,0,0,3,0.952381,0,86,45,9,2418.84,0.0
51,C3_mixed,W0,workday,60+_digital,26,26,11,10,1,1,5.25,1,1,0,12.0,0,0,0,1.0,0,39,5,1,809.868,0.0
51,C3_mixed,W0,workday,60+_nondigital_assisted,17,17,7,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,20,2,0,395.014,0.0
51,C3_mixed,W0,workday,60+_nondigital_unassisted,11,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,0.0
51,C3_mixed,W1,workday,18-39,80,80,59,12,5,4,38.19,13,13,0,11.764846,0,0,1,0.986111,4,81,79,13,3418.241,20349.76217
51,C3_mixed,W1,workday,40-59,66,66,45,11,2,2,13.83,11,11,0,10.565455,0,0,3,0.952381,0,85,43,11,2367.84,17646.215764
51,C3_mixed,W1,workday,60+_digital,26,26,11,10,1,0,5.25,1,1,0,12.0,0,0,0,1.0,0,36,5,1,760.188,10516.534599
51,C3_mixed,W1,workday,60+_nondigital_assisted,17,17,7,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,365.014,5814.561134
51,C3_mixed,W1,workday,60+_nondigital_unassisted,11,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,13,0,0,262.434,3884.5729
51,C3_mixed,W2,workday,18-39,80,80,59,12,7,4,57.38,40,39,1,11.049075,1,0,1,0.986111,2,41,93,39,3645.178,0.0
51,C3_mixed,W2,workday,40-59,66,66,45,11,6,5,40.61,25,25,0,10.3498,0,0,1,0.984127,0,46,63,25,2549.806,0.0
51,C3_mixed,W2,workday,60+_digital,26,26,11,10,1,1,5.25,1,1,0,12.0,0,0,0,1.0,0,32,9,1,798.63,0.0
51,C3_mixed,W2,workday,60+_nondigital_assisted,17,17,7,6,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,18,2,0,371.847,0.0
51,C3_mixed,W2,workday,60+_nondigital_unassisted,11,4,0,1,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,12,1,0,271.884,0.0
52,C0_no_coupon,W0,workday,18-39,80,0,0,0,0,0,0.0,15,15,0,11.377133,0,0,3,0.958904,7,71,88,15,3668.184,0.0
52,C0_no_coupon,W0,workday,40-59,66,0,0,0,0,0,0.0,3,3,0,8.721667,0,0,1,0.983607,0,84,50,3,2387.317,0.0
52,C0_no_coupon,W0,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,5,0,444.357,0.0
52,C0_no_coupon,W0,workday,60+_nondigital_assisted,22,0,0,0,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,31,3,1,616.315,0.0
52,C0_no_coupon,W0,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,0,0,183.558,0.0
52,C0_no_coupon,W1,workday,18-39,80,0,0,0,0,0,0.0,16,16,0,11.166063,0,0,3,0.958904,7,70,88,16,3656.184,22100.308836
52,C0_no_coupon,W1,workday,40-59,66,0,0,0,0,0,0.0,3,3,0,8.721667,0,0,1,0.983607,0,83,51,3,2390.817,17237.61105
52,C0_no_coupon,W1,workday,60+_digital,26,0,0,0,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,15,4,1,341.214,4459.411233
52,C0_no_coupon,W1,workday,60+_nondigital_assisted,22,0,0,0,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,24,3,1,492.029,7263.282434
52,C0_no_coupon,W1,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,0,0,171.058,2047.345733
52,C0_no_coupon,W2,workday,18-39,80,0,0,0,0,0,0.0,31,31,0,11.737484,0,0,3,0.958904,3,42,93,31,3601.896,0.0
52,C0_no_coupon,W2,workday,40-59,66,0,0,0,0,0,0.0,18,18,0,10.4925,0,0,0,1.0,0,44,64,18,2436.103,0.0
52,C0_no_coupon,W2,workday,60+_digital,26,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,17,3,0,345.389,0.0
52,C0_no_coupon,W2,workday,60+_nondigital_assisted,22,0,0,0,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,25,5,1,579.29,0.0
52,C0_no_coupon,W2,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,0,0,149.872,0.0
52,C1_public_limited,W0,workday,18-39,80,80,64,17,3,2,22.22,17,17,0,11.097353,0,0,3,0.958904,7,69,88,17,3654.682,0.0
52,C1_public_limited,W0,workday,40-59,66,66,44,14,3,2,17.6,5,5,0,8.6136,0,0,1,0.983607,0,83,49,5,2365.22,0.0
52,C1_public_limited,W0,workday,60+_digital,26,26,11,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,5,0,444.357,0.0
52,C1_public_limited,W0,workday,60+_nondigital_assisted,22,22,12,4,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,31,3,1,616.315,0.0
52,C1_public_limited,W0,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,0,0,183.558,0.0
52,C1_public_limited,W1,workday,18-39,80,80,64,17,3,2,22.22,18,18,0,10.925278,0,0,3,0.958904,7,68,88,18,3642.682,22043.802836
52,C1_public_limited,W1,workday,40-59,66,66,44,14,4,3,21.82,6,6,0,8.844667,0,0,1,0.983607,0,81,50,6,2360.291,17021.843118
52,C1_public_limited,W1,workday,60+_digital,26,26,11,5,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,15,4,1,341.214,4459.389567
52,C1_public_limited,W1,workday,60+_nondigital_assisted,22,22,12,4,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,24,3,1,492.029,7263.282434
52,C1_public_limited,W1,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,0,0,171.058,2047.324066
52,C1_public_limited,W2,workday,18-39,80,80,64,17,7,3,62.05,34,34,0,11.721471,0,0,3,0.958904,3,40,92,34,3572.05,0.0
52,C1_public_limited,W2,workday,40-59,66,66,44,14,5,4,30.41,22,22,0,11.308633,0,0,0,1.0,0,40,64,22,2435.385,0.0
52,C1_public_limited,W2,workday,60+_digital,26,26,11,5,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,17,3,0,345.389,0.0
52,C1_public_limited,W2,workday,60+_nondigital_assisted,22,22,12,4,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,25,5,1,579.29,0.0
52,C1_public_limited,W2,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,0,0,149.872,0.0
52,C2_elder_limited,W0,workday,18-39,80,0,0,0,0,0,0.0,15,15,0,11.377133,0,0,3,0.958904,7,71,88,15,3668.184,0.0
52,C2_elder_limited,W0,workday,40-59,66,0,0,0,0,0,0.0,3,3,0,8.721667,0,0,1,0.983607,0,84,50,3,2387.317,0.0
52,C2_elder_limited,W0,workday,60+_digital,26,26,0,23,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,5,0,444.357,0.0
52,C2_elder_limited,W0,workday,60+_nondigital_assisted,22,22,0,17,1,0,5.09,1,1,0,6.0,0,0,0,1.0,0,31,3,1,616.315,0.0
52,C2_elder_limited,W0,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,11,0,0,183.558,0.0
52,C2_elder_limited,W1,workday,18-39,80,0,0,0,0,0,0.0,16,16,0,11.166063,0,0,3,0.958904,7,70,88,16,3656.184,22100.308836
52,C2_elder_limited,W1,workday,40-59,66,0,0,0,0,0,0.0,3,3,0,8.721667,0,0,1,0.983607,0,83,51,3,2390.817,17237.61105
52,C2_elder_limited,W1,workday,60+_digital,26,26,0,23,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,15,4,1,341.214,4459.411233
52,C2_elder_limited,W1,workday,60+_nondigital_assisted,22,22,0,17,1,0,5.09,1,1,0,6.0,0,0,0,1.0,0,24,3,1,492.029,7263.282434
52,C2_elder_limited,W1,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,10,0,0,171.058,2047.345733
52,C2_elder_limited,W2,workday,18-39,80,0,0,0,0,0,0.0,31,31,0,11.737484,0,0,3,0.958904,3,42,93,31,3601.896,0.0
52,C2_elder_limited,W2,workday,40-59,66,0,0,0,0,0,0.0,18,18,0,10.4925,0,0,0,1.0,0,44,64,18,2436.103,0.0
52,C2_elder_limited,W2,workday,60+_digital,26,26,0,23,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,17,3,0,345.389,0.0
52,C2_elder_limited,W2,workday,60+_nondigital_assisted,22,22,0,17,1,0,5.09,1,1,0,6.0,0,0,0,1.0,0,25,5,1,579.29,0.0
52,C2_elder_limited,W2,workday,60+_nondigital_unassisted,6,0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,9,0,0,149.872,0.0
52,C3_mixed,W0,workday,18-39,80,80,64,16,3,2,22.22,17,17,0,11.097471,0,0,3,0.958904,7,69,88,17,3654.684,0.0
52,C3_mixed,W0,workday,40-59,66,66,44,6,0,0,0.0,3,3,0,8.721667,0,0,1,0.983607,0,84,50,3,2387.317,0.0
52,C3_mixed,W0,workday,60+_digital,26,26,11,10,0,0,0.0,0,0,0,0.0,0,0,0,1.0,0,21,5,0,444.357,0.0
52,C3_mixed,W0,workday,60+_nondigital_assisted,22,22,12,7,0,0,0.0,1,1,0,6.0,0,0,0,1.0,0,31,3,1,616.315,0.0
